hts8;mfn_text_rate;mfn_rate_type_code;mfn_ad_val_rate;mfn_specific_rate;new_eu_rate
29031100;5.5%;7;0.055;0;15
29031200;3.7%;7;0.037;0;15
29031300;5.5%;7;0.055;0;15
29031400;2.3%;7;0.023;0;15
29031500;5.5%;7;0.055;0;15
29031905;5.1%;7;0.051;0;15
29031910;3.7%;7;0.037;0;15
29031960;5.5%;7;0.055;0;15
29032100;5.5%;7;0.055;0;15
29032200;4.2%;7;0.042;0;15
29032300;3.4%;7;0.034;0;15
29032900;5.5%;7;0.055;0;15
29034110;3.7%;7;0.037;0;15
29034210;3.7%;7;0.037;0;15
29034310;3.7%;7;0.037;0;15
29034410;3.7%;7;0.037;0;15
29034510;3.7%;7;0.037;0;15
29034610;3.7%;7;0.037;0;15
29034710;3.7%;7;0.037;0;15
29034800;3.7%;7;0.037;0;15
29034900;3.7%;7;0.037;0;15
29035110;3.7%;7;0.037;0;15
29035910;3.7%;7;0.037;0;15
29035990;3.7%;7;0.037;0;15
29036210;5.4%;7;0.054;0;15
29036990;3.7%;7;0.037;0;15
29037101;3.7%;7;0.037;0;15
29037201;3.7%;7;0.037;0;15
29037301;3.7%;7;0.037;0;15
29037401;3.7%;7;0.037;0;15
29037501;3.7%;7;0.037;0;15
29037601;3.7%;7;0.037;0;15
29037700;3.7%;7;0.037;0;15
29037800;3.7%;7;0.037;0;15
29037990;3.7%;7;0.037;0;15
29038100;5.5%;7;0.055;0;15
29038200;5.5%;7;0.055;0;15
29038300;5.5%;7;0.055;0;15
29038911;5.5%;7;0.055;0;15
29038915;5.5%;7;0.055;0;15
29038920;5.5%;7;0.055;0;15
29038931;5.5%;7;0.055;0;15
29038940;3.7%;7;0.037;0;15
29038970;3.7%;7;0.037;0;15
29039110;5.5%;7;0.055;0;15
29039120;5.5%;7;0.055;0;15
29039130;5.5%;7;0.055;0;15
29039200;5.5%;7;0.055;0;15
29039300;5.5%;7;0.055;0;15
29039400;5.5%;7;0.055;0;15
29039905;5.5%;7;0.055;0;15
29039908;5.5%;7;0.055;0;15
29039910;5.5%;7;0.055;0;15
29039920;5.5%;7;0.055;0;15
29039927;5.5%;7;0.055;0;15
29039930;5.5%;7;0.055;0;15
29039980;5.5%;7;0.055;0;15
29041004;5.5%;7;0.055;0;15
29041008;5.5%;7;0.055;0;15
29041010;5.5%;7;0.055;0;15
29041015;5.5%;7;0.055;0;15
29041032;5.5%;7;0.055;0;15
29041037;5.5%;7;0.055;0;15
29041050;4.2%;7;0.042;0;15
29042010;5.5%;7;0.055;0;15
29042015;5.5%;7;0.055;0;15
29042030;5.5%;7;0.055;0;15
29042035;5.5%;7;0.055;0;15
29042040;5.5%;7;0.055;0;15
29042045;5.5%;7;0.055;0;15
29042050;5.5%;7;0.055;0;15
29043100;3.7%;7;0.037;0;15
29043200;3.7%;7;0.037;0;15
29043300;3.7%;7;0.037;0;15
29043400;3.7%;7;0.037;0;15
29043500;3.7%;7;0.037;0;15
29043600;3.7%;7;0.037;0;15
29049100;3.7%;7;0.037;0;15
29049904;5.5%;7;0.055;0;15
29049908;5.5%;7;0.055;0;15
29049915;5.5%;7;0.055;0;15
29049920;5.5%;7;0.055;0;15
29049930;5.5%;7;0.055;0;15
29049935;5.5%;7;0.055;0;15
29049940;5.5%;7;0.055;0;15
29049947;5.5%;7;0.055;0;15
29049950;3.7%;7;0.037;0;15
29051120;5.5%;7;0.055;0;15
29051200;5.5%;7;0.055;0;15
29051300;5.5%;7;0.055;0;15
29051450;5.5%;7;0.055;0;15
29051600;3.7%;7;0.037;0;15
29051700;5%;7;0.05;0;15
29051910;5.5%;7;0.055;0;15
29051990;3.7%;7;0.037;0;15
29052210;3%;7;0.03;0;15
29052220;3.7%;7;0.037;0;15
29052250;4.8%;7;0.048;0;15
29052910;5.5%;7;0.055;0;15
29052990;3.7%;7;0.037;0;15
29053100;5.5%;7;0.055;0;15
29053200;5.5%;7;0.055;0;15
29053910;5.5%;7;0.055;0;15
29053920;5.5%;7;0.055;0;15
29053990;5.5%;7;0.055;0;15
29054100;3.7%;7;0.037;0;15
29054200;3.7%;7;0.037;0;15
29054300;4.6%;7;0.046;0;15
29054400;4.9%;7;0.049;0;15
29054910;3.7%;7;0.037;0;15
29054920;5.5%;7;0.055;0;15
29054940;5.5%;7;0.055;0;15
29054950;5.5%;7;0.055;0;15
29055910;5.5%;7;0.055;0;15
29055990;5.5%;7;0.055;0;15
29061100;2.1%;7;0.021;0;15
29061200;5.5%;7;0.055;0;15
29061350;3.7%;7;0.037;0;15
29061930;5.5%;7;0.055;0;15
29061950;5.5%;7;0.055;0;15
29062100;5.5%;7;0.055;0;15
29062910;5.5%;7;0.055;0;15
29062920;5.5%;7;0.055;0;15
29062960;5.5%;7;0.055;0;15
29071100;5.5%;7;0.055;0;15
29071200;4.2%;7;0.042;0;15
29071300;5.5%;7;0.055;0;15
29071510;5.5%;7;0.055;0;15
29071560;5.5%;7;0.055;0;15
29071910;5.5%;7;0.055;0;15
29071920;5.5%;7;0.055;0;15
29071940;4.2%;7;0.042;0;15
29071980;5.5%;7;0.055;0;15
29072100;5.5%;7;0.055;0;15
29072210;5.5%;7;0.055;0;15
29072250;5.5%;7;0.055;0;15
29072300;5.5%;7;0.055;0;15
29072905;5.5%;7;0.055;0;15
29072910;1.3%;7;0.013;0;15
29072925;5.5%;7;0.055;0;15
29072990;5.5%;7;0.055;0;15
29081100;5.5%;7;0.055;0;15
29081910;5.5%;7;0.055;0;15
29081915;5.5%;7;0.055;0;15
29081920;5.5%;7;0.055;0;15
29081925;5.5%;7;0.055;0;15
29081935;5.5%;7;0.055;0;15
29081960;5.5%;7;0.055;0;15
29089100;5.5%;7;0.055;0;15
29089200;5.5%;7;0.055;0;15
29089903;5.5%;7;0.055;0;15
29089909;5.5%;7;0.055;0;15
29089912;5.5%;7;0.055;0;15
29089915;5.5%;7;0.055;0;15
29089920;5.5%;7;0.055;0;15
29089925;5.5%;7;0.055;0;15
29089933;5.5%;7;0.055;0;15
29089940;5.5%;7;0.055;0;15
29089980;5.5%;7;0.055;0;15
29089990;5.5%;7;0.055;0;15
29091100;1%;7;0.01;0;15
29091914;5.5%;7;0.055;0;15
29091918;5.5%;7;0.055;0;15
29091960;5.5%;7;0.055;0;15
29092000;3.7%;7;0.037;0;15
29093005;5.5%;7;0.055;0;15
29093007;5.5%;7;0.055;0;15
29093010;5.5%;7;0.055;0;15
29093020;5.5%;7;0.055;0;15
29093030;5.5%;7;0.055;0;15
29093040;5.5%;7;0.055;0;15
29093060;5.5%;7;0.055;0;15
29094100;5.5%;7;0.055;0;15
29094300;5.5%;7;0.055;0;15
29094401;5.5%;7;0.055;0;15
29094910;5.5%;7;0.055;0;15
29094915;5.5%;7;0.055;0;15
29094920;3.7%;7;0.037;0;15
29094960;5.5%;7;0.055;0;15
29095010;5.5%;7;0.055;0;15
29095020;5.5%;7;0.055;0;15
29095040;4.8%;7;0.048;0;15
29095045;5.5%;7;0.055;0;15
29095050;5.5%;7;0.055;0;15
29096010;5.5%;7;0.055;0;15
29096020;5.5%;7;0.055;0;15
29096050;3.7%;7;0.037;0;15
29101000;5.5%;7;0.055;0;15
29102000;5.5%;7;0.055;0;15
29103000;3.7%;7;0.037;0;15
29104000;4.8%;7;0.048;0;15
29105000;4.8%;7;0.048;0;15
29109010;4.6%;7;0.046;0;15
29109020;5.5%;7;0.055;0;15
29109091;4.8%;7;0.048;0;15
29110050;5.3%;7;0.053;0;15
29121100;2.8%;7;0.028;0;15
29121200;5.5%;7;0.055;0;15
29121910;5.5%;7;0.055;0;15
29121920;4.8%;7;0.048;0;15
29121925;5.5%;7;0.055;0;15
29121930;3.7%;7;0.037;0;15
29121940;5.5%;7;0.055;0;15
29121950;5.5%;7;0.055;0;15
29122100;5.5%;7;0.055;0;15
29122910;5.5%;7;0.055;0;15
29122960;5.5%;7;0.055;0;15
29124100;5.5%;7;0.055;0;15
29124200;5.5%;7;0.055;0;15
29124910;5.5%;7;0.055;0;15
29124926;5.5%;7;0.055;0;15
29124955;4.8%;7;0.048;0;15
29124960;5.1%;7;0.051;0;15
29124990;4.8%;7;0.048;0;15
29125050;5.5%;7;0.055;0;15
29126000;5.1%;7;0.051;0;15
29130040;5.5%;7;0.055;0;15
29130050;5.5%;7;0.055;0;15
29141110;5.5%;7;0.055;0;15
29141200;3.1%;7;0.031;0;15
29141300;4%;7;0.04;0;15
29141900;4%;7;0.04;0;15
29142210;5.5%;7;0.055;0;15
29142220;5.5%;7;0.055;0;15
29142300;5.5%;7;0.055;0;15
29142910;4%;7;0.04;0;15
29142931;2.6%;7;0.026;0;15
29142950;4.8%;7;0.048;0;15
29143100;5.5%;7;0.055;0;15
29143990;5.5%;7;0.055;0;15
29144010;4%;7;0.04;0;15
29144020;5.5%;7;0.055;0;15
29144040;5.5%;7;0.055;0;15
29144090;4.8%;7;0.048;0;15
29145030;5.5%;7;0.055;0;15
29145050;4%;7;0.04;0;15
29146200;5.5%;7;0.055;0;15
29146910;5.5%;7;0.055;0;15
29146921;5.5%;7;0.055;0;15
29146990;5.5%;7;0.055;0;15
29147100;4%;7;0.04;0;15
29147910;5.5%;7;0.055;0;15
29147940;5.5%;7;0.055;0;15
29147990;4%;7;0.04;0;15
29151100;5.5%;7;0.055;0;15
29151200;5.5%;7;0.055;0;15
29151310;5.5%;7;0.055;0;15
29151350;3.7%;7;0.037;0;15
29152100;1.8%;7;0.018;0;15
29152400;3.5%;7;0.035;0;15
29152920;3.7%;7;0.037;0;15
29152930;4.2%;7;0.042;0;15
29152950;2.8%;7;0.028;0;15
29153100;3.7%;7;0.037;0;15
29153200;3.8%;7;0.038;0;15
29153300;5.5%;7;0.055;0;15
29153600;5.5%;7;0.055;0;15
29153910;5.5%;7;0.055;0;15
29153920;5.5%;7;0.055;0;15
29153931;5.5%;7;0.055;0;15
29153935;5.5%;7;0.055;0;15
29153940;5.5%;7;0.055;0;15
29153945;4.8%;7;0.048;0;15
29153947;5.5%;7;0.055;0;15
29153970;5.5%;7;0.055;0;15
29153980;5.5%;7;0.055;0;15
29153990;3.7%;7;0.037;0;15
29154010;1.8%;7;0.018;0;15
29154020;5.5%;7;0.055;0;15
29154030;5.5%;7;0.055;0;15
29154050;3.7%;7;0.037;0;15
29155010;4.2%;7;0.042;0;15
29155020;5.5%;7;0.055;0;15
29155050;3.7%;7;0.037;0;15
29156010;5.5%;7;0.055;0;15
29156050;2.1%;7;0.021;0;15
29157001;5%;7;0.05;0;15
29159010;5%;7;0.05;0;15
29159014;4.2%;7;0.042;0;15
29159018;4.2%;7;0.042;0;15
29159020;5.5%;7;0.055;0;15
29159050;3.8%;7;0.038;0;15
29161100;4.2%;7;0.042;0;15
29161210;6.5%;7;0.065;0;15
29161250;3.7%;7;0.037;0;15
29161300;4.2%;7;0.042;0;15
29161420;3.7%;7;0.037;0;15
29161510;6.5%;7;0.065;0;15
29161551;4.4%;7;0.044;0;15
29161600;3.7%;7;0.037;0;15
29161910;3.1%;7;0.031;0;15
29161920;4.2%;7;0.042;0;15
29161930;6.1%;7;0.061;0;15
29161950;3.7%;7;0.037;0;15
29162050;3.7%;7;0.037;0;15
29163111;6.5%;7;0.065;0;15
29163120;6.5%;7;0.065;0;15
29163130;6.5%;7;0.065;0;15
29163150;6.5%;7;0.065;0;15
29163210;6.5%;7;0.065;0;15
29163220;6.5%;7;0.065;0;15
29163410;6.5%;7;0.065;0;15
29163415;6.5%;7;0.065;0;15
29163425;6.5%;7;0.065;0;15
29163903;6.5%;7;0.065;0;15
29163906;6.5%;7;0.065;0;15
29163908;6.5%;7;0.065;0;15
29163912;6.5%;7;0.065;0;15
29163915;6.5%;7;0.065;0;15
29163916;6.5%;7;0.065;0;15
29163921;6.5%;7;0.065;0;15
29163946;6.5%;7;0.065;0;15
29163979;6.5%;7;0.065;0;15
29171100;3.1%;7;0.031;0;15
29171210;6.5%;7;0.065;0;15
29171220;6.5%;7;0.065;0;15
29171250;6.5%;7;0.065;0;15
29171300;4.8%;7;0.048;0;15
29171410;6.5%;7;0.065;0;15
29171450;4.2%;7;0.042;0;15
29171910;6.5%;7;0.065;0;15
29171915;6.5%;7;0.065;0;15
29171917;4.2%;7;0.042;0;15
29171920;6.5%;7;0.065;0;15
29171923;6.5%;7;0.065;0;15
29171927;6.5%;7;0.065;0;15
29171930;4.8%;7;0.048;0;15
29171940;6.5%;7;0.065;0;15
29171970;4%;7;0.04;0;15
29172000;4.2%;7;0.042;0;15
29173200;6.5%;7;0.065;0;15
29173300;6.5%;7;0.065;0;15
29173401;6.5%;7;0.065;0;15
29173500;6.5%;7;0.065;0;15
29173600;6.5%;7;0.065;0;15
29173700;6.5%;7;0.065;0;15
29173904;6.5%;7;0.065;0;15
29173915;6.5%;7;0.065;0;15
29173917;6.5%;7;0.065;0;15
29173920;6.5%;7;0.065;0;15
29173930;6.5%;7;0.065;0;15
29173970;6.5%;7;0.065;0;15
29181110;5.1%;7;0.051;0;15
29181151;3.4%;7;0.034;0;15
29181350;4.4%;7;0.044;0;15
29181400;6%;7;0.06;0;15
29181510;6.5%;7;0.065;0;15
29181550;3.7%;7;0.037;0;15
29181610;6%;7;0.06;0;15
29181650;3.7%;7;0.037;0;15
29181700;5.8%;7;0.058;0;15
29181800;6.5%;7;0.065;0;15
29181911;5.8%;7;0.058;0;15
29181915;6.5%;7;0.065;0;15
29181920;6.5%;7;0.065;0;15
29181931;6.5%;7;0.065;0;15
29181960;4%;7;0.04;0;15
29181990;4%;7;0.04;0;15
29182110;6.5%;7;0.065;0;15
29182150;6.5%;7;0.065;0;15
29182210;6.5%;7;0.065;0;15
29182250;6.5%;7;0.065;0;15
29182310;6.5%;7;0.065;0;15
29182320;6.5%;7;0.065;0;15
29182330;6.5%;7;0.065;0;15
29182350;6.5%;7;0.065;0;15
29182904;5.8%;7;0.058;0;15
29182906;5.8%;7;0.058;0;15
29182920;6.5%;7;0.065;0;15
29182922;6.5%;7;0.065;0;15
29182925;6.5%;7;0.065;0;15
29182930;1%;7;0.01;0;15
29182965;6.5%;7;0.065;0;15
29182975;6.5%;7;0.065;0;15
29183010;5.8%;7;0.058;0;15
29183025;6.5%;7;0.065;0;15
29183030;6.5%;7;0.065;0;15
29183090;3.7%;7;0.037;0;15
29189100;6.5%;7;0.065;0;15
29189905;5.8%;7;0.058;0;15
29189918;6.5%;7;0.065;0;15
29189920;6.5%;7;0.065;0;15
29189930;6.5%;7;0.065;0;15
29189935;6.5%;7;0.065;0;15
29189943;6.5%;7;0.065;0;15
29189947;6.5%;7;0.065;0;15
29189950;4%;7;0.04;0;15
29191000;3.7%;7;0.037;0;15
29199025;6.5%;7;0.065;0;15
29199030;6.5%;7;0.065;0;15
29199050;3.7%;7;0.037;0;15
29201910;6.5%;7;0.065;0;15
29201940;6.5%;7;0.065;0;15
29201950;3.7%;7;0.037;0;15
29202100;3.7%;7;0.037;0;15
29202200;3.7%;7;0.037;0;15
29202300;3.7%;7;0.037;0;15
29202400;3.7%;7;0.037;0;15
29202900;3.7%;7;0.037;0;15
29203000;3.7%;7;0.037;0;15
29209010;6.5%;7;0.065;0;15
29209020;6.5%;7;0.065;0;15
29209051;3.7%;7;0.037;0;15
29211100;3.7%;7;0.037;0;15
29211400;6.5%;7;0.065;0;15
29211911;3.7%;7;0.037;0;15
29211961;6.5%;7;0.065;0;15
29212100;5.8%;7;0.058;0;15
29212205;6.5%;7;0.065;0;15
29212210;6.5%;7;0.065;0;15
29212250;6.5%;7;0.065;0;15
29212900;6.5%;7;0.065;0;15
29213010;6.5%;7;0.065;0;15
29213030;6.5%;7;0.065;0;15
29213050;3.7%;7;0.037;0;15
29214110;6.5%;7;0.065;0;15
29214120;6.5%;7;0.065;0;15
29214210;6.5%;7;0.065;0;15
29214215;6.5%;7;0.065;0;15
29214218;5.8%;7;0.058;0;15
29214221;6.5%;7;0.065;0;15
29214222;6.5%;7;0.065;0;15
29214223;6.5%;7;0.065;0;15
29214255;6.5%;7;0.065;0;15
29214265;6.5%;7;0.065;0;15
29214290;6.5%;7;0.065;0;15
29214308;5.8%;7;0.058;0;15
29214315;6.5%;7;0.065;0;15
29214319;6.5%;7;0.065;0;15
29214322;6.5%;7;0.065;0;15
29214340;6.5%;7;0.065;0;15
29214390;6.5%;7;0.065;0;15
29214410;6.5%;7;0.065;0;15
29214420;6.5%;7;0.065;0;15
29214470;6.5%;7;0.065;0;15
29214510;6.5%;7;0.065;0;15
29214520;5.8%;7;0.058;0;15
29214560;6.5%;7;0.065;0;15
29214590;6.5%;7;0.065;0;15
29214910;5.8%;7;0.058;0;15
29214932;6.5%;7;0.065;0;15
29214938;6.5%;7;0.065;0;15
29214943;6.5%;7;0.065;0;15
29214945;6.5%;7;0.065;0;15
29214950;6.5%;7;0.065;0;15
29215110;6.5%;7;0.065;0;15
29215120;6.5%;7;0.065;0;15
29215130;6.5%;7;0.065;0;15
29215150;6.5%;7;0.065;0;15
29215908;5.8%;7;0.058;0;15
29215920;6.5%;7;0.065;0;15
29215930;6.5%;7;0.065;0;15
29215940;6.5%;7;0.065;0;15
29215980;6.5%;7;0.065;0;15
29221100;6.5%;7;0.065;0;15
29221200;6.5%;7;0.065;0;15
29221500;6.5%;7;0.065;0;15
29221600;6.5%;7;0.065;0;15
29221700;6.5%;7;0.065;0;15
29221800;6.5%;7;0.065;0;15
29221909;6.5%;7;0.065;0;15
29221920;5.8%;7;0.058;0;15
29221960;6.5%;7;0.065;0;15
29221970;6.5%;7;0.065;0;15
29221990;6.5%;7;0.065;0;15
29221996;6.5%;7;0.065;0;15
29222110;5.8%;7;0.058;0;15
29222140;6.5%;7;0.065;0;15
29222150;6.5%;7;0.065;0;15
29222903;6.5%;7;0.065;0;15
29222910;5.8%;7;0.058;0;15
29222915;6.5%;7;0.065;0;15
29222926;6.5%;7;0.065;0;15
29222927;6.5%;7;0.065;0;15
29222929;6.5%;7;0.065;0;15
29222961;6.5%;7;0.065;0;15
29222981;6.5%;7;0.065;0;15
29223910;5.8%;7;0.058;0;15
29223914;6.5%;7;0.065;0;15
29223925;6.5%;7;0.065;0;15
29223945;6.5%;7;0.065;0;15
29223950;6.5%;7;0.065;0;15
29224100;3.7%;7;0.037;0;15
29224210;6.5%;7;0.065;0;15
29224250;3.7%;7;0.037;0;15
29224310;6.5%;7;0.065;0;15
29224350;6.5%;7;0.065;0;15
29224910;5.8%;7;0.058;0;15
29224926;6.5%;7;0.065;0;15
29224930;6.5%;7;0.065;0;15
29224937;6.5%;7;0.065;0;15
29224943;4.2%;7;0.042;0;15
29224949;4.2%;7;0.042;0;15
29224980;3.7%;7;0.037;0;15
29225010;5.8%;7;0.058;0;15
29225011;6.5%;7;0.065;0;15
29225014;6.5%;7;0.065;0;15
29225017;6.5%;7;0.065;0;15
29225019;6.5%;7;0.065;0;15
29225025;6.5%;7;0.065;0;15
29225035;6.5%;7;0.065;0;15
29225040;6.5%;7;0.065;0;15
29225050;6.5%;7;0.065;0;15
29231000;3.7%;7;0.037;0;15
29232020;5%;7;0.05;0;15
29233000;6.2%;7;0.062;0;15
29234000;6.2%;7;0.062;0;15
29239001;6.2%;7;0.062;0;15
29241200;3.7%;7;0.037;0;15
29241911;3.7%;7;0.037;0;15
29241980;6.5%;7;0.065;0;15
29242104;6.5%;7;0.065;0;15
29242116;6.5%;7;0.065;0;15
29242118;6.5%;7;0.065;0;15
29242120;6.5%;7;0.065;0;15
29242145;6.5%;7;0.065;0;15
29242150;6.5%;7;0.065;0;15
29242310;6.5%;7;0.065;0;15
29242370;6.5%;7;0.065;0;15
29242375;6.5%;7;0.065;0;15
29242500;6.5%;7;0.065;0;15
29242905;5.3%;7;0.053;0;15
29242910;6.5%;7;0.065;0;15
29242920;6.5%;7;0.065;0;15
29242931;5.8%;7;0.058;0;15
29242936;6.5%;7;0.065;0;15
29242943;6.5%;7;0.065;0;15
29242947;6.5%;7;0.065;0;15
29242952;6.5%;7;0.065;0;15
29242962;6.5%;7;0.065;0;15
29242965;6.5%;7;0.065;0;15
29242971;6.5%;7;0.065;0;15
29242977;6.5%;7;0.065;0;15
29242995;6.5%;7;0.065;0;15
29251100;6.5%;7;0.065;0;15
29251910;6.5%;7;0.065;0;15
29251942;6.5%;7;0.065;0;15
29251991;3.7%;7;0.037;0;15
29252100;6.5%;7;0.065;0;15
29252910;6.5%;7;0.065;0;15
29252920;6.5%;7;0.065;0;15
29252960;6.5%;7;0.065;0;15
29252990;3.7%;7;0.037;0;15
29261000;6.5%;7;0.065;0;15
29263020;6.5%;7;0.065;0;15
29264000;6.5%;7;0.065;0;15
29269005;6.5%;7;0.065;0;15
29269008;6.5%;7;0.065;0;15
29269012;6.5%;7;0.065;0;15
29269014;6.5%;7;0.065;0;15
29269017;6.5%;7;0.065;0;15
29269021;6.5%;7;0.065;0;15
29269023;6.5%;7;0.065;0;15
29269025;6.5%;7;0.065;0;15
29269030;6.5%;7;0.065;0;15
29269043;6.5%;7;0.065;0;15
29269048;6.5%;7;0.065;0;15
29270006;5.8%;7;0.058;0;15
29270015;3.7%;7;0.037;0;15
29270025;6.5%;7;0.065;0;15
29270030;6.5%;7;0.065;0;15
29270040;6.5%;7;0.065;0;15
29270050;6.5%;7;0.065;0;15
29280010;3.7%;7;0.037;0;15
29280025;6.5%;7;0.065;0;15
29280030;3.7%;7;0.037;0;15
29280050;6.5%;7;0.065;0;15
29291010;6.5%;7;0.065;0;15
29291015;6.5%;7;0.065;0;15
29291020;5.8%;7;0.058;0;15
29291030;6.5%;7;0.065;0;15
29291035;6.5%;7;0.065;0;15
29291055;6.5%;7;0.065;0;15
29291080;6.5%;7;0.065;0;15
29299015;6.5%;7;0.065;0;15
29299020;6.5%;7;0.065;0;15
29299050;6.5%;7;0.065;0;15
29301001;3.7%;7;0.037;0;15
29302010;6.5%;7;0.065;0;15
29302020;6.5%;7;0.065;0;15
29302090;3.7%;7;0.037;0;15
29303060;3.7%;7;0.037;0;15
29306000;3.7%;7;0.037;0;15
29307000;3.7%;7;0.037;0;15
29308000;6.5%;7;0.065;0;15
29309010;6.5%;7;0.065;0;15
29309024;6.5%;7;0.065;0;15
29309029;6.5%;7;0.065;0;15
29309030;3.7%;7;0.037;0;15
29309043;6.5%;7;0.065;0;15
29309049;4.2%;7;0.042;0;15
29309092;3.7%;7;0.037;0;15
29311000;3.7%;7;0.037;0;15
29312000;3.7%;7;0.037;0;15
29314100;3.7%;7;0.037;0;15
29314200;3.7%;7;0.037;0;15
29314300;3.7%;7;0.037;0;15
29314400;3.7%;7;0.037;0;15
29314500;3.7%;7;0.037;0;15
29314600;3.7%;7;0.037;0;15
29314700;3.7%;7;0.037;0;15
29314800;3.7%;7;0.037;0;15
29314900;3.7%;7;0.037;0;15
29315100;3.7%;7;0.037;0;15
29315200;3.7%;7;0.037;0;15
29315300;3.7%;7;0.037;0;15
29315400;3.7%;7;0.037;0;15
29315900;3.7%;7;0.037;0;15
29319010;6.5%;7;0.065;0;15
29319015;5.8%;7;0.058;0;15
29319022;6.5%;7;0.065;0;15
29319026;6.5%;7;0.065;0;15
29319030;6.5%;7;0.065;0;15
29319060;6.5%;7;0.065;0;15
29319090;3.7%;7;0.037;0;15
29321100;3.7%;7;0.037;0;15
29321300;3.7%;7;0.037;0;15
29321400;3.7%;7;0.037;0;15
29321910;6.5%;7;0.065;0;15
29321951;3.7%;7;0.037;0;15
29322005;6.5%;7;0.065;0;15
29322010;6.5%;7;0.065;0;15
29322020;6.5%;7;0.065;0;15
29322025;6.5%;7;0.065;0;15
29322030;6.5%;7;0.065;0;15
29322045;6.5%;7;0.065;0;15
29322050;3.7%;7;0.037;0;15
29329100;6.5%;7;0.065;0;15
29329200;6.5%;7;0.065;0;15
29329300;4.8%;7;0.048;0;15
29329400;6.5%;7;0.065;0;15
29329600;6.5%;7;0.065;0;15
29329908;6.5%;7;0.065;0;15
29329921;6.5%;7;0.065;0;15
29329935;6.5%;7;0.065;0;15
29329939;5.8%;7;0.058;0;15
29329961;6.5%;7;0.065;0;15
29329970;6.5%;7;0.065;0;15
29329990;3.7%;7;0.037;0;15
29331100;6.5%;7;0.065;0;15
29331908;5.8%;7;0.058;0;15
29331923;6.5%;7;0.065;0;15
29331930;6.5%;7;0.065;0;15
29331935;6.5%;7;0.065;0;15
29331937;6.5%;7;0.065;0;15
29331943;6.5%;7;0.065;0;15
29331945;3.7%;7;0.037;0;15
29331990;6.5%;7;0.065;0;15
29332100;6.5%;7;0.065;0;15
29332910;5.8%;7;0.058;0;15
29332920;6%;7;0.06;0;15
29332935;6.5%;7;0.065;0;15
29332943;6.5%;7;0.065;0;15
29332945;3.7%;7;0.037;0;15
29332990;6.5%;7;0.065;0;15
29333210;6.5%;7;0.065;0;15
29333250;6.5%;7;0.065;0;15
29333400;6.5%;7;0.065;0;15
29333500;5.8%;7;0.058;0;15
29333600;6.5%;7;0.065;0;15
29333700;6.5%;7;0.065;0;15
29333920;5.8%;7;0.058;0;15
29333921;6.5%;7;0.065;0;15
29333923;6.5%;7;0.065;0;15
29333925;6.5%;7;0.065;0;15
29333927;6.5%;7;0.065;0;15
29333931;6.5%;7;0.065;0;15
29333941;6.5%;7;0.065;0;15
29333961;6.5%;7;0.065;0;15
29333992;6.5%;7;0.065;0;15
29334908;6.5%;7;0.065;0;15
29334910;6.5%;7;0.065;0;15
29334915;5.8%;7;0.058;0;15
29334920;6.5%;7;0.065;0;15
29334926;6.5%;7;0.065;0;15
29334930;6.5%;7;0.065;0;15
29334960;6.5%;7;0.065;0;15
29334970;6.5%;7;0.065;0;15
29335400;3.7%;7;0.037;0;15
29335910;6.5%;7;0.065;0;15
29335915;6.5%;7;0.065;0;15
29335918;6.5%;7;0.065;0;15
29335921;6.5%;7;0.065;0;15
29335922;6.5%;7;0.065;0;15
29335936;6.5%;7;0.065;0;15
29335946;6.5%;7;0.065;0;15
29335953;6.5%;7;0.065;0;15
29335959;3.7%;7;0.037;0;15
29335970;6.5%;7;0.065;0;15
29335980;6.5%;7;0.065;0;15
29335995;6.5%;7;0.065;0;15
29336100;3.5%;7;0.035;0;15
29336950;6.3%;7;0.063;0;15
29336960;3.5%;7;0.035;0;15
29337100;6.5%;7;0.065;0;15
29337908;6.5%;7;0.065;0;15
29337915;6.5%;7;0.065;0;15
29337920;4.2%;7;0.042;0;15
29337930;5.5%;7;0.055;0;15
29337985;6.5%;7;0.065;0;15
29339906;6.5%;7;0.065;0;15
29339912;5.8%;7;0.058;0;15
29339914;6.5%;7;0.065;0;15
29339917;6.5%;7;0.065;0;15
29339922;6.5%;7;0.065;0;15
29339924;6.5%;7;0.065;0;15
29339926;6.5%;7;0.065;0;15
29339946;6.5%;7;0.065;0;15
29339953;6.5%;7;0.065;0;15
29339955;6.5%;7;0.065;0;15
29339961;6.5%;7;0.065;0;15
29339965;6.5%;7;0.065;0;15
29339970;6.5%;7;0.065;0;15
29339975;6.5%;7;0.065;0;15
29339979;6.5%;7;0.065;0;15
29339982;6.5%;7;0.065;0;15
29339985;3.7%;7;0.037;0;15
29339990;3.7%;7;0.037;0;15
29339997;6.5%;7;0.065;0;15
29341010;6.5%;7;0.065;0;15
29341020;6.5%;7;0.065;0;15
29341090;6.5%;7;0.065;0;15
29342005;6.5%;7;0.065;0;15
29342010;6.5%;7;0.065;0;15
29342015;6.5%;7;0.065;0;15
29342020;6.5%;7;0.065;0;15
29342030;5.8%;7;0.058;0;15
29342035;6.5%;7;0.065;0;15
29342040;6.5%;7;0.065;0;15
29342080;6.5%;7;0.065;0;15
29343012;6.5%;7;0.065;0;15
29343023;6.5%;7;0.065;0;15
29343027;6.5%;7;0.065;0;15
29343043;6.5%;7;0.065;0;15
29343050;6.5%;7;0.065;0;15
29349200;6.5%;7;0.065;0;15
