hs_8digit,import_origin,compliance_rate,comment
72179010,CAN,1,USITC DataWeb Jul-Sep 2025
72179050,CAN,1,USITC DataWeb Jul-Sep 2025
72181000,CAN,1,USITC DataWeb Jul-Sep 2025
72189900,CAN,1,USITC DataWeb Jul-Sep 2025
72191300,CAN,1,USITC DataWeb Jul-Sep 2025
72192100,CAN,1,USITC DataWeb Jul-Sep 2025
72192200,CAN,1,USITC DataWeb Jul-Sep 2025
72192300,CAN,1,USITC DataWeb Jul-Sep 2025
72193200,CAN,1,USITC DataWeb Jul-Sep 2025
72193300,CAN,0.9775,USITC DataWeb Jul-Sep 2025
72193400,CAN,0.0643,USITC DataWeb Jul-Sep 2025
72199000,CAN,1,USITC DataWeb Jul-Sep 2025
72201100,CAN,0,USITC DataWeb Jul-Sep 2025
72201210,CAN,1,USITC DataWeb Jul-Sep 2025
72202010,CAN,0.4933,USITC DataWeb Jul-Sep 2025
72202070,CAN,0.6297,USITC DataWeb Jul-Sep 2025
72209000,CAN,1,USITC DataWeb Jul-Sep 2025
72221100,CAN,0.9878,USITC DataWeb Jul-Sep 2025
72222000,CAN,0.9464,USITC DataWeb Jul-Sep 2025
72223000,CAN,1,USITC DataWeb Jul-Sep 2025
72224060,CAN,1,USITC DataWeb Jul-Sep 2025
72230010,CAN,1,USITC DataWeb Jul-Sep 2025
72230050,CAN,1,USITC DataWeb Jul-Sep 2025
72230090,CAN,1,USITC DataWeb Jul-Sep 2025
72241000,CAN,1,USITC DataWeb Jul-Sep 2025
72249000,CAN,1,USITC DataWeb Jul-Sep 2025
72253011,CAN,1,USITC DataWeb Jul-Sep 2025
72253030,CAN,1,USITC DataWeb Jul-Sep 2025
72253070,CAN,0.9879,USITC DataWeb Jul-Sep 2025
72254011,CAN,1,USITC DataWeb Jul-Sep 2025
72254030,CAN,0.9996,USITC DataWeb Jul-Sep 2025
72254070,CAN,1,USITC DataWeb Jul-Sep 2025
72255080,CAN,1,USITC DataWeb Jul-Sep 2025
72259200,CAN,0.9892,USITC DataWeb Jul-Sep 2025
72259900,CAN,1,USITC DataWeb Jul-Sep 2025
72261190,CAN,1,USITC DataWeb Jul-Sep 2025
72261990,CAN,1,USITC DataWeb Jul-Sep 2025
72269150,CAN,0.984,USITC DataWeb Jul-Sep 2025
72269170,CAN,1,USITC DataWeb Jul-Sep 2025
72269180,CAN,1,USITC DataWeb Jul-Sep 2025
72269250,CAN,1,USITC DataWeb Jul-Sep 2025
72269280,CAN,1,USITC DataWeb Jul-Sep 2025
72269901,CAN,0.9519,USITC DataWeb Jul-Sep 2025
72272000,CAN,1,USITC DataWeb Jul-Sep 2025
72279060,CAN,0.9966,USITC DataWeb Jul-Sep 2025
72282050,CAN,1,USITC DataWeb Jul-Sep 2025
72283080,CAN,0.988,USITC DataWeb Jul-Sep 2025
72284000,CAN,0.9075,USITC DataWeb Jul-Sep 2025
72285010,CAN,1,USITC DataWeb Jul-Sep 2025
72285050,CAN,1,USITC DataWeb Jul-Sep 2025
72286010,CAN,1,USITC DataWeb Jul-Sep 2025
72286060,CAN,0,USITC DataWeb Jul-Sep 2025
72287030,CAN,0.9878,USITC DataWeb Jul-Sep 2025
72287060,CAN,1,USITC DataWeb Jul-Sep 2025
72292000,CAN,0.1575,USITC DataWeb Jul-Sep 2025
72299050,CAN,0.9929,USITC DataWeb Jul-Sep 2025
73011000,CAN,1,USITC DataWeb Jul-Sep 2025
73012010,CAN,0.6981,USITC DataWeb Jul-Sep 2025
73012050,CAN,0.796,USITC DataWeb Jul-Sep 2025
73021010,CAN,1,USITC DataWeb Jul-Sep 2025
73021050,CAN,0.81,USITC DataWeb Jul-Sep 2025
73023000,CAN,1,USITC DataWeb Jul-Sep 2025
73024000,CAN,1,USITC DataWeb Jul-Sep 2025
73029090,CAN,1,USITC DataWeb Jul-Sep 2025
73030000,CAN,0.9582,USITC DataWeb Jul-Sep 2025
73041100,CAN,0.7228,USITC DataWeb Jul-Sep 2025
73041910,CAN,0.9957,USITC DataWeb Jul-Sep 2025
73041950,CAN,1,USITC DataWeb Jul-Sep 2025
73042360,CAN,1,USITC DataWeb Jul-Sep 2025
73042430,CAN,1,USITC DataWeb Jul-Sep 2025
73042910,CAN,1,USITC DataWeb Jul-Sep 2025
73042931,CAN,0.9992,USITC DataWeb Jul-Sep 2025
73042941,CAN,1,USITC DataWeb Jul-Sep 2025
73042961,CAN,0.9933,USITC DataWeb Jul-Sep 2025
73043160,CAN,0.8393,USITC DataWeb Jul-Sep 2025
73043900,CAN,0.9313,USITC DataWeb Jul-Sep 2025
73044130,CAN,1,USITC DataWeb Jul-Sep 2025
73044160,CAN,0.8615,USITC DataWeb Jul-Sep 2025
73044900,CAN,0.0239,USITC DataWeb Jul-Sep 2025
73045150,CAN,1,USITC DataWeb Jul-Sep 2025
73045910,CAN,1,USITC DataWeb Jul-Sep 2025
73045920,CAN,0,USITC DataWeb Jul-Sep 2025
73045980,CAN,0.5927,USITC DataWeb Jul-Sep 2025
73049070,CAN,1,USITC DataWeb Jul-Sep 2025
73051150,CAN,1,USITC DataWeb Jul-Sep 2025
73051950,CAN,0,USITC DataWeb Jul-Sep 2025
73052020,CAN,1,USITC DataWeb Jul-Sep 2025
73052040,CAN,0.4811,USITC DataWeb Jul-Sep 2025
73053140,CAN,1,USITC DataWeb Jul-Sep 2025
73053950,CAN,1,USITC DataWeb Jul-Sep 2025
73061951,CAN,0,USITC DataWeb Jul-Sep 2025
73062140,CAN,0,USITC DataWeb Jul-Sep 2025
73062910,CAN,0.9988,USITC DataWeb Jul-Sep 2025
73062920,CAN,1,USITC DataWeb Jul-Sep 2025
73062931,CAN,1,USITC DataWeb Jul-Sep 2025
73062981,CAN,1,USITC DataWeb Jul-Sep 2025
73063010,CAN,0.9911,USITC DataWeb Jul-Sep 2025
73063030,CAN,1,USITC DataWeb Jul-Sep 2025
73063050,CAN,0.9865,USITC DataWeb Jul-Sep 2025
73064010,CAN,0.6224,USITC DataWeb Jul-Sep 2025
73064050,CAN,0.9304,USITC DataWeb Jul-Sep 2025
73065010,CAN,0.9925,USITC DataWeb Jul-Sep 2025
73065050,CAN,0.8927,USITC DataWeb Jul-Sep 2025
73066110,CAN,0.9951,USITC DataWeb Jul-Sep 2025
73066130,CAN,0.8698,USITC DataWeb Jul-Sep 2025
73066150,CAN,0.9955,USITC DataWeb Jul-Sep 2025
73066170,CAN,0.8237,USITC DataWeb Jul-Sep 2025
73066910,CAN,1,USITC DataWeb Jul-Sep 2025
73066950,CAN,1,USITC DataWeb Jul-Sep 2025
73066970,CAN,0.7793,USITC DataWeb Jul-Sep 2025
73069010,CAN,0.3958,USITC DataWeb Jul-Sep 2025
73069050,CAN,0.9495,USITC DataWeb Jul-Sep 2025
73071100,CAN,0.9978,USITC DataWeb Jul-Sep 2025
73071930,CAN,0.9402,USITC DataWeb Jul-Sep 2025
73071990,CAN,0.5641,USITC DataWeb Jul-Sep 2025
73072110,CAN,1,USITC DataWeb Jul-Sep 2025
73072150,CAN,0.9783,USITC DataWeb Jul-Sep 2025
73072210,CAN,0.6706,USITC DataWeb Jul-Sep 2025
73072250,CAN,0.9104,USITC DataWeb Jul-Sep 2025
73072300,CAN,0.9742,USITC DataWeb Jul-Sep 2025
73072900,CAN,0.8894,USITC DataWeb Jul-Sep 2025
73079110,CAN,0.9932,USITC DataWeb Jul-Sep 2025
73079130,CAN,1,USITC DataWeb Jul-Sep 2025
73079150,CAN,0.9279,USITC DataWeb Jul-Sep 2025
73079230,CAN,0.8754,USITC DataWeb Jul-Sep 2025
73079290,CAN,0.6598,USITC DataWeb Jul-Sep 2025
73079330,CAN,0.7869,USITC DataWeb Jul-Sep 2025
73079360,CAN,1,USITC DataWeb Jul-Sep 2025
73079390,CAN,1,USITC DataWeb Jul-Sep 2025
73079910,CAN,1,USITC DataWeb Jul-Sep 2025
73079930,CAN,0.9949,USITC DataWeb Jul-Sep 2025
73079950,CAN,0.7094,USITC DataWeb Jul-Sep 2025
73081000,CAN,0.973,USITC DataWeb Jul-Sep 2025
73082000,CAN,0.9997,USITC DataWeb Jul-Sep 2025
73083010,CAN,0.9575,USITC DataWeb Jul-Sep 2025
73083050,CAN,0.9945,USITC DataWeb Jul-Sep 2025
73084000,CAN,0.7945,USITC DataWeb Jul-Sep 2025
73089030,CAN,0.9891,USITC DataWeb Jul-Sep 2025
73089060,CAN,0.9899,USITC DataWeb Jul-Sep 2025
73089070,CAN,0.9692,USITC DataWeb Jul-Sep 2025
73089095,CAN,0.9791,USITC DataWeb Jul-Sep 2025
73090000,CAN,0.991,USITC DataWeb Jul-Sep 2025
73101000,CAN,0.99,USITC DataWeb Jul-Sep 2025
73102100,CAN,0.9477,USITC DataWeb Jul-Sep 2025
73102900,CAN,0.959,USITC DataWeb Jul-Sep 2025
73110000,CAN,0.9432,USITC DataWeb Jul-Sep 2025
73121005,CAN,0.2073,USITC DataWeb Jul-Sep 2025
73121010,CAN,0.7674,USITC DataWeb Jul-Sep 2025
73121020,CAN,0.5535,USITC DataWeb Jul-Sep 2025
73121030,CAN,0.2018,USITC DataWeb Jul-Sep 2025
73121050,CAN,0.8657,USITC DataWeb Jul-Sep 2025
73121060,CAN,0,USITC DataWeb Jul-Sep 2025
73121070,CAN,0.6892,USITC DataWeb Jul-Sep 2025
73121080,CAN,0.0021,USITC DataWeb Jul-Sep 2025
73121090,CAN,0.016,USITC DataWeb Jul-Sep 2025
73129000,CAN,0.6687,USITC DataWeb Jul-Sep 2025
73130000,CAN,1,USITC DataWeb Jul-Sep 2025
73141220,CAN,1,USITC DataWeb Jul-Sep 2025
73141410,CAN,0.8651,USITC DataWeb Jul-Sep 2025
73141460,CAN,0.882,USITC DataWeb Jul-Sep 2025
73141490,CAN,1,USITC DataWeb Jul-Sep 2025
73141901,CAN,1,USITC DataWeb Jul-Sep 2025
73142000,CAN,1,USITC DataWeb Jul-Sep 2025
73143110,CAN,1,USITC DataWeb Jul-Sep 2025
73143150,CAN,0.9921,USITC DataWeb Jul-Sep 2025
73143900,CAN,1,USITC DataWeb Jul-Sep 2025
73144100,CAN,0.9947,USITC DataWeb Jul-Sep 2025
73144200,CAN,0.8306,USITC DataWeb Jul-Sep 2025
73144930,CAN,1,USITC DataWeb Jul-Sep 2025
73144960,CAN,1,USITC DataWeb Jul-Sep 2025
73145000,CAN,0.9632,USITC DataWeb Jul-Sep 2025
73151100,CAN,0.7225,USITC DataWeb Jul-Sep 2025
73151200,CAN,0.9801,USITC DataWeb Jul-Sep 2025
73151900,CAN,0.9684,USITC DataWeb Jul-Sep 2025
73158100,CAN,1,USITC DataWeb Jul-Sep 2025
73158210,CAN,1,USITC DataWeb Jul-Sep 2025
73158250,CAN,0.8554,USITC DataWeb Jul-Sep 2025
73158910,CAN,1,USITC DataWeb Jul-Sep 2025
73158930,CAN,1,USITC DataWeb Jul-Sep 2025
73158950,CAN,1,USITC DataWeb Jul-Sep 2025
73159000,CAN,0.9092,USITC DataWeb Jul-Sep 2025
73160000,CAN,0.9742,USITC DataWeb Jul-Sep 2025
73170020,CAN,1,USITC DataWeb Jul-Sep 2025
73170055,CAN,0.999,USITC DataWeb Jul-Sep 2025
73170065,CAN,1,USITC DataWeb Jul-Sep 2025
73170075,CAN,1,USITC DataWeb Jul-Sep 2025
73181200,CAN,0.994,USITC DataWeb Jul-Sep 2025
73181300,CAN,1,USITC DataWeb Jul-Sep 2025
73181410,CAN,0.9942,USITC DataWeb Jul-Sep 2025
73181450,CAN,0.9981,USITC DataWeb Jul-Sep 2025
73181520,CAN,0.7928,USITC DataWeb Jul-Sep 2025
73181540,CAN,0.9874,USITC DataWeb Jul-Sep 2025
73181550,CAN,0.8825,USITC DataWeb Jul-Sep 2025
73181560,CAN,0.5561,USITC DataWeb Jul-Sep 2025
73181580,CAN,0.9493,USITC DataWeb Jul-Sep 2025
73181600,CAN,0.9082,USITC DataWeb Jul-Sep 2025
73181900,CAN,0.7261,USITC DataWeb Jul-Sep 2025
73182100,CAN,0.5675,USITC DataWeb Jul-Sep 2025
73182200,CAN,0.7901,USITC DataWeb Jul-Sep 2025
73182300,CAN,0.9144,USITC DataWeb Jul-Sep 2025
73182400,CAN,0.7819,USITC DataWeb Jul-Sep 2025
73182900,CAN,0.7925,USITC DataWeb Jul-Sep 2025
73194050,CAN,0,USITC DataWeb Jul-Sep 2025
73199090,CAN,1,USITC DataWeb Jul-Sep 2025
73201030,CAN,0.8172,USITC DataWeb Jul-Sep 2025
73201060,CAN,0.9535,USITC DataWeb Jul-Sep 2025
73201090,CAN,0.6207,USITC DataWeb Jul-Sep 2025
73202010,CAN,0.927,USITC DataWeb Jul-Sep 2025
73202050,CAN,0.7605,USITC DataWeb Jul-Sep 2025
73209050,CAN,0.9486,USITC DataWeb Jul-Sep 2025
73211110,CAN,1,USITC DataWeb Jul-Sep 2025
73211130,CAN,1,USITC DataWeb Jul-Sep 2025
73211160,CAN,1,USITC DataWeb Jul-Sep 2025
73211900,CAN,0.9539,USITC DataWeb Jul-Sep 2025
73218110,CAN,1,USITC DataWeb Jul-Sep 2025
73218150,CAN,0.9821,USITC DataWeb Jul-Sep 2025
73218210,CAN,1,USITC DataWeb Jul-Sep 2025
73218250,CAN,1,USITC DataWeb Jul-Sep 2025
73218900,CAN,0.9994,USITC DataWeb Jul-Sep 2025
73219010,CAN,1,USITC DataWeb Jul-Sep 2025
73219040,CAN,1,USITC DataWeb Jul-Sep 2025
73219050,CAN,1,USITC DataWeb Jul-Sep 2025
73219060,CAN,0.9454,USITC DataWeb Jul-Sep 2025
73221100,CAN,1,USITC DataWeb Jul-Sep 2025
73221900,CAN,1,USITC DataWeb Jul-Sep 2025
73229000,CAN,0.9581,USITC DataWeb Jul-Sep 2025
73231000,CAN,1,USITC DataWeb Jul-Sep 2025
73239300,CAN,0.99,USITC DataWeb Jul-Sep 2025
73239400,CAN,1,USITC DataWeb Jul-Sep 2025
73239910,CAN,0.988,USITC DataWeb Jul-Sep 2025
73239990,CAN,0.7789,USITC DataWeb Jul-Sep 2025
73241000,CAN,0.9668,USITC DataWeb Jul-Sep 2025
73242900,CAN,1,USITC DataWeb Jul-Sep 2025
73249000,CAN,0.9897,USITC DataWeb Jul-Sep 2025
73251000,CAN,0.9805,USITC DataWeb Jul-Sep 2025
73259910,CAN,0.9924,USITC DataWeb Jul-Sep 2025
73259950,CAN,0.9439,USITC DataWeb Jul-Sep 2025
73261100,CAN,1,USITC DataWeb Jul-Sep 2025
73261900,CAN,0.9891,USITC DataWeb Jul-Sep 2025
73262000,CAN,0.8015,USITC DataWeb Jul-Sep 2025
73269010,CAN,0.9313,USITC DataWeb Jul-Sep 2025
73269025,CAN,1,USITC DataWeb Jul-Sep 2025
73269035,CAN,0.564,USITC DataWeb Jul-Sep 2025
73269045,CAN,1,USITC DataWeb Jul-Sep 2025
73269060,CAN,0.658,USITC DataWeb Jul-Sep 2025
73269086,CAN,0.916,USITC DataWeb Jul-Sep 2025
74010000,CAN,1,USITC DataWeb Jul-Sep 2025
74020000,CAN,0,USITC DataWeb Jul-Sep 2025
74031100,CAN,0.9943,USITC DataWeb Jul-Sep 2025
74032100,CAN,0.8487,USITC DataWeb Jul-Sep 2025
74032200,CAN,0.9685,USITC DataWeb Jul-Sep 2025
74032901,CAN,1,USITC DataWeb Jul-Sep 2025
74040030,CAN,0.99,USITC DataWeb Jul-Sep 2025
74040060,CAN,0.9905,USITC DataWeb Jul-Sep 2025
74050060,CAN,1,USITC DataWeb Jul-Sep 2025
74061000,CAN,1,USITC DataWeb Jul-Sep 2025
74071015,CAN,1,USITC DataWeb Jul-Sep 2025
74071050,CAN,1,USITC DataWeb Jul-Sep 2025
74072130,CAN,1,USITC DataWeb Jul-Sep 2025
74072916,CAN,0.3338,USITC DataWeb Jul-Sep 2025
74072938,CAN,1,USITC DataWeb Jul-Sep 2025
74072950,CAN,0.9871,USITC DataWeb Jul-Sep 2025
74081130,CAN,1,USITC DataWeb Jul-Sep 2025
74081160,CAN,1,USITC DataWeb Jul-Sep 2025
74081900,CAN,0.9998,USITC DataWeb Jul-Sep 2025
74082100,CAN,1,USITC DataWeb Jul-Sep 2025
74082950,CAN,0.4027,USITC DataWeb Jul-Sep 2025
74091150,CAN,1,USITC DataWeb Jul-Sep 2025
74091910,CAN,1,USITC DataWeb Jul-Sep 2025
74091950,CAN,1,USITC DataWeb Jul-Sep 2025
74092100,CAN,0.9364,USITC DataWeb Jul-Sep 2025
74092900,CAN,0.2717,USITC DataWeb Jul-Sep 2025
74093190,CAN,1,USITC DataWeb Jul-Sep 2025
74093990,CAN,0,USITC DataWeb Jul-Sep 2025
74094000,CAN,1,USITC DataWeb Jul-Sep 2025
74099010,CAN,1,USITC DataWeb Jul-Sep 2025
74099090,CAN,1,USITC DataWeb Jul-Sep 2025
74101100,CAN,0,USITC DataWeb Jul-Sep 2025
74102130,CAN,0.6971,USITC DataWeb Jul-Sep 2025
74102160,CAN,0.2887,USITC DataWeb Jul-Sep 2025
74111010,CAN,0.9636,USITC DataWeb Jul-Sep 2025
74111050,CAN,1,USITC DataWeb Jul-Sep 2025
74112110,CAN,1,USITC DataWeb Jul-Sep 2025
74112150,CAN,0.1692,USITC DataWeb Jul-Sep 2025
74112910,CAN,0,USITC DataWeb Jul-Sep 2025
74112950,CAN,0,USITC DataWeb Jul-Sep 2025
74121000,CAN,0.9924,USITC DataWeb Jul-Sep 2025
74122000,CAN,0.9793,USITC DataWeb Jul-Sep 2025
74130010,CAN,0.9285,USITC DataWeb Jul-Sep 2025
74130050,CAN,1,USITC DataWeb Jul-Sep 2025
74130090,CAN,0.6609,USITC DataWeb Jul-Sep 2025
74151000,CAN,1,USITC DataWeb Jul-Sep 2025
74152100,CAN,0.6524,USITC DataWeb Jul-Sep 2025
74152900,CAN,0.9369,USITC DataWeb Jul-Sep 2025
74153380,CAN,0.5824,USITC DataWeb Jul-Sep 2025
74153900,CAN,0.8233,USITC DataWeb Jul-Sep 2025
74181000,CAN,1,USITC DataWeb Jul-Sep 2025
74182010,CAN,1,USITC DataWeb Jul-Sep 2025
74192000,CAN,0.5699,USITC DataWeb Jul-Sep 2025
74198006,CAN,0.9789,USITC DataWeb Jul-Sep 2025
74198016,CAN,0,USITC DataWeb Jul-Sep 2025
74198030,CAN,0.705,USITC DataWeb Jul-Sep 2025
74198050,CAN,0.7614,USITC DataWeb Jul-Sep 2025
75012000,CAN,1,USITC DataWeb Jul-Sep 2025
75021000,CAN,1,USITC DataWeb Jul-Sep 2025
75022000,CAN,1,USITC DataWeb Jul-Sep 2025
75030000,CAN,0.9882,USITC DataWeb Jul-Sep 2025
75040000,CAN,0.9633,USITC DataWeb Jul-Sep 2025
75051210,CAN,1,USITC DataWeb Jul-Sep 2025
75051230,CAN,1,USITC DataWeb Jul-Sep 2025
75051250,CAN,1,USITC DataWeb Jul-Sep 2025
75052210,CAN,0.2768,USITC DataWeb Jul-Sep 2025
75052250,CAN,0,USITC DataWeb Jul-Sep 2025
75062005,CAN,0,USITC DataWeb Jul-Sep 2025
75062010,CAN,0,USITC DataWeb Jul-Sep 2025
75062030,CAN,0.3819,USITC DataWeb Jul-Sep 2025
75071200,CAN,0.8909,USITC DataWeb Jul-Sep 2025
75072000,CAN,0.9887,USITC DataWeb Jul-Sep 2025
75089010,CAN,1,USITC DataWeb Jul-Sep 2025
75089050,CAN,0.7308,USITC DataWeb Jul-Sep 2025
76011030,CAN,1,USITC DataWeb Jul-Sep 2025
76011060,CAN,0.9996,USITC DataWeb Jul-Sep 2025
76012030,CAN,1,USITC DataWeb Jul-Sep 2025
76012090,CAN,0.9998,USITC DataWeb Jul-Sep 2025
76020000,CAN,0.9969,USITC DataWeb Jul-Sep 2025
76031000,CAN,0.9605,USITC DataWeb Jul-Sep 2025
76032000,CAN,1,USITC DataWeb Jul-Sep 2025
76041010,CAN,0.9388,USITC DataWeb Jul-Sep 2025
76041030,CAN,1,USITC DataWeb Jul-Sep 2025
76041050,CAN,1,USITC DataWeb Jul-Sep 2025
76042100,CAN,0.9931,USITC DataWeb Jul-Sep 2025
76042910,CAN,0.9954,USITC DataWeb Jul-Sep 2025
76042930,CAN,1,USITC DataWeb Jul-Sep 2025
76042950,CAN,0.986,USITC DataWeb Jul-Sep 2025
76051100,CAN,1,USITC DataWeb Jul-Sep 2025
76051900,CAN,1,USITC DataWeb Jul-Sep 2025
76052100,CAN,1,USITC DataWeb Jul-Sep 2025
76052900,CAN,0.9667,USITC DataWeb Jul-Sep 2025
76061130,CAN,0.9673,USITC DataWeb Jul-Sep 2025
76061230,CAN,0.9999,USITC DataWeb Jul-Sep 2025
76061260,CAN,0.9794,USITC DataWeb Jul-Sep 2025
76069130,CAN,0.5568,USITC DataWeb Jul-Sep 2025
76069230,CAN,1,USITC DataWeb Jul-Sep 2025
76069260,CAN,0.4676,USITC DataWeb Jul-Sep 2025
76071130,CAN,1,USITC DataWeb Jul-Sep 2025
76071160,CAN,1,USITC DataWeb Jul-Sep 2025
76071190,CAN,0.5035,USITC DataWeb Jul-Sep 2025
76071930,CAN,0.3125,USITC DataWeb Jul-Sep 2025
76071960,CAN,0,USITC DataWeb Jul-Sep 2025
76072010,CAN,0.2622,USITC DataWeb Jul-Sep 2025
76072050,CAN,0.1242,USITC DataWeb Jul-Sep 2025
76081000,CAN,1,USITC DataWeb Jul-Sep 2025
76082000,CAN,0.8874,USITC DataWeb Jul-Sep 2025
76090000,CAN,0.7907,USITC DataWeb Jul-Sep 2025
76101000,CAN,0.9912,USITC DataWeb Jul-Sep 2025
76109000,CAN,0.9755,USITC DataWeb Jul-Sep 2025
76110000,CAN,0.5108,USITC DataWeb Jul-Sep 2025
76121000,CAN,0.8291,USITC DataWeb Jul-Sep 2025
76129010,CAN,0.8866,USITC DataWeb Jul-Sep 2025
76129050,CAN,0.9797,USITC DataWeb Jul-Sep 2025
76130000,CAN,1,USITC DataWeb Jul-Sep 2025
76141010,CAN,1,USITC DataWeb Jul-Sep 2025
76149020,CAN,1,USITC DataWeb Jul-Sep 2025
76149050,CAN,1,USITC DataWeb Jul-Sep 2025
76151030,CAN,1,USITC DataWeb Jul-Sep 2025
76151050,CAN,1,USITC DataWeb Jul-Sep 2025
76151071,CAN,0.9975,USITC DataWeb Jul-Sep 2025
76151091,CAN,0.9226,USITC DataWeb Jul-Sep 2025
76152000,CAN,0.9804,USITC DataWeb Jul-Sep 2025
76161010,CAN,1,USITC DataWeb Jul-Sep 2025
76161030,CAN,0.933,USITC DataWeb Jul-Sep 2025
76161070,CAN,0.3243,USITC DataWeb Jul-Sep 2025
76161090,CAN,0.6924,USITC DataWeb Jul-Sep 2025
76169100,CAN,1,USITC DataWeb Jul-Sep 2025
76169910,CAN,0.7126,USITC DataWeb Jul-Sep 2025
76169951,CAN,0.912,USITC DataWeb Jul-Sep 2025
78011000,CAN,1,USITC DataWeb Jul-Sep 2025
78019100,CAN,0.9985,USITC DataWeb Jul-Sep 2025
78019990,CAN,1,USITC DataWeb Jul-Sep 2025
78020000,CAN,1,USITC DataWeb Jul-Sep 2025
78041100,CAN,1,USITC DataWeb Jul-Sep 2025
78041900,CAN,1,USITC DataWeb Jul-Sep 2025
78042000,CAN,1,USITC DataWeb Jul-Sep 2025
78060003,CAN,0.9867,USITC DataWeb Jul-Sep 2025
78060080,CAN,0.9675,USITC DataWeb Jul-Sep 2025
79011100,CAN,1,USITC DataWeb Jul-Sep 2025
79011210,CAN,1,USITC DataWeb Jul-Sep 2025
79011250,CAN,0.9861,USITC DataWeb Jul-Sep 2025
79012000,CAN,1,USITC DataWeb Jul-Sep 2025
79020000,CAN,0.9886,USITC DataWeb Jul-Sep 2025
79040000,CAN,1,USITC DataWeb Jul-Sep 2025
79070010,CAN,1,USITC DataWeb Jul-Sep 2025
79070020,CAN,0.9722,USITC DataWeb Jul-Sep 2025
79070060,CAN,0.9853,USITC DataWeb Jul-Sep 2025
80011000,CAN,1,USITC DataWeb Jul-Sep 2025
80012000,CAN,0.9976,USITC DataWeb Jul-Sep 2025
80020000,CAN,1,USITC DataWeb Jul-Sep 2025
80030000,CAN,1,USITC DataWeb Jul-Sep 2025
80070010,CAN,1,USITC DataWeb Jul-Sep 2025
80070020,CAN,0.5612,USITC DataWeb Jul-Sep 2025
80070032,CAN,0.9779,USITC DataWeb Jul-Sep 2025
80070050,CAN,1,USITC DataWeb Jul-Sep 2025
81011000,CAN,0.9587,USITC DataWeb Jul-Sep 2025
81019700,CAN,0.9636,USITC DataWeb Jul-Sep 2025
81019980,CAN,0.9091,USITC DataWeb Jul-Sep 2025
81021000,CAN,1,USITC DataWeb Jul-Sep 2025
81029400,CAN,1,USITC DataWeb Jul-Sep 2025
81029700,CAN,1,USITC DataWeb Jul-Sep 2025
81029900,CAN,0,USITC DataWeb Jul-Sep 2025
81032000,CAN,1,USITC DataWeb Jul-Sep 2025
81033000,CAN,1,USITC DataWeb Jul-Sep 2025
81039900,CAN,0.8869,USITC DataWeb Jul-Sep 2025
81041100,CAN,1,USITC DataWeb Jul-Sep 2025
81041900,CAN,1,USITC DataWeb Jul-Sep 2025
81042000,CAN,1,USITC DataWeb Jul-Sep 2025
81049000,CAN,0.6341,USITC DataWeb Jul-Sep 2025
81052030,CAN,1,USITC DataWeb Jul-Sep 2025
81052060,CAN,0,USITC DataWeb Jul-Sep 2025
81052090,CAN,0.9929,USITC DataWeb Jul-Sep 2025
81053000,CAN,1,USITC DataWeb Jul-Sep 2025
81059000,CAN,0.9716,USITC DataWeb Jul-Sep 2025
81069000,CAN,0.3434,USITC DataWeb Jul-Sep 2025
81082000,CAN,0.9277,USITC DataWeb Jul-Sep 2025
81083000,CAN,0.9203,USITC DataWeb Jul-Sep 2025
81089030,CAN,0.7106,USITC DataWeb Jul-Sep 2025
81089060,CAN,0.9891,USITC DataWeb Jul-Sep 2025
81092100,CAN,1,USITC DataWeb Jul-Sep 2025
81093100,CAN,1,USITC DataWeb Jul-Sep 2025
81093900,CAN,0.5863,USITC DataWeb Jul-Sep 2025
81099100,CAN,1,USITC DataWeb Jul-Sep 2025
81099900,CAN,1,USITC DataWeb Jul-Sep 2025
81101000,CAN,0.4233,USITC DataWeb Jul-Sep 2025
81109000,CAN,0.3954,USITC DataWeb Jul-Sep 2025
81110030,CAN,1,USITC DataWeb Jul-Sep 2025
81121900,CAN,0,USITC DataWeb Jul-Sep 2025
81122200,CAN,0.8079,USITC DataWeb Jul-Sep 2025
81123100,CAN,1,USITC DataWeb Jul-Sep 2025
81124150,CAN,1,USITC DataWeb Jul-Sep 2025
81126910,CAN,1,USITC DataWeb Jul-Sep 2025
81126990,CAN,0,USITC DataWeb Jul-Sep 2025
81129210,CAN,0.8579,USITC DataWeb Jul-Sep 2025
81129230,CAN,0.9659,USITC DataWeb Jul-Sep 2025
81129240,CAN,1,USITC DataWeb Jul-Sep 2025
81129265,CAN,1,USITC DataWeb Jul-Sep 2025
81129270,CAN,0.7793,USITC DataWeb Jul-Sep 2025
81130000,CAN,0.992,USITC DataWeb Jul-Sep 2025
82011000,CAN,1,USITC DataWeb Jul-Sep 2025
82013000,CAN,1,USITC DataWeb Jul-Sep 2025
82019040,CAN,0.9212,USITC DataWeb Jul-Sep 2025
82019060,CAN,0.7633,USITC DataWeb Jul-Sep 2025
82021000,CAN,0.6528,USITC DataWeb Jul-Sep 2025
82022000,CAN,0.9847,USITC DataWeb Jul-Sep 2025
82023100,CAN,0.9436,USITC DataWeb Jul-Sep 2025
82023900,CAN,0.9568,USITC DataWeb Jul-Sep 2025
82024030,CAN,1,USITC DataWeb Jul-Sep 2025
82024060,CAN,0.9641,USITC DataWeb Jul-Sep 2025
82029160,CAN,0.6794,USITC DataWeb Jul-Sep 2025
