data_type;exporter;iso2;un_code;hs_8digit;hs_8digit_name;us_imports
2025 New Combination;New Zealand;NZ;554;84152000;;0
2025 New Combination;New Zealand;NZ;554;20096900;;0
2025 New Combination;New Zealand;NZ;554;22086010;;0
2025 New Combination;New Zealand;NZ;554;41079150;;0
2025 New Combination;New Zealand;NZ;554;84073444;;0
2025 New Combination;New Zealand;NZ;554;90271040;;0
2025 New Combination;New Zealand;NZ;554;56039300;;0
2025 New Combination;New Zealand;NZ;554;42029260;;0
2025 New Combination;New Zealand;NZ;554;39219015;;0
2025 New Combination;New Zealand;NZ;554;30059010;;0
2025 New Combination;New Zealand;NZ;554;16024960;;0
2025 New Combination;New Zealand;NZ;554;42021289;;0
2025 New Combination;New Zealand;NZ;554;73239990;;0
2025 New Combination;New Zealand;NZ;554;95073060;;0
2025 New Combination;New Zealand;NZ;554;06029030;;0
2025 New Combination;New Zealand;NZ;554;03061200;;0
2025 New Combination;New Zealand;NZ;554;40101255;;0
2025 New Combination;New Zealand;NZ;554;90118000;;0
2025 New Combination;New Zealand;NZ;554;42029204;;0
2025 New Combination;New Zealand;NZ;554;03063340;;0
2025 New Combination;New Zealand;NZ;554;42023220;;0
2025 New Combination;New Zealand;NZ;554;84433990;;0
2025 New Combination;New Zealand;NZ;554;73144960;;0
2025 New Combination;New Zealand;NZ;554;44091005;;0
2025 New Combination;New Zealand;NZ;554;85361000;;0
2025 New Combination;New Zealand;NZ;554;70191200;;0
2025 New Combination;New Zealand;NZ;554;84196050;;0
2025 New Combination;New Zealand;NZ;554;16010060;;0
2025 New Combination;New Zealand;NZ;554;95066960;;0
2025 New Combination;New Zealand;NZ;554;84182920;;0
2025 New Combination;New Zealand;NZ;554;95063900;;0
2025 New Combination;New Zealand;NZ;554;62034303;;0
2025 New Combination;New Zealand;NZ;554;85118060;;0
2025 New Combination;New Zealand;NZ;554;58109290;;0
2025 New Combination;New Zealand;NZ;554;54011000;;0
2025 New Combination;New Zealand;NZ;554;61143030;;0
2025 New Combination;New Zealand;NZ;554;90258040;;0
2025 New Combination;New Zealand;NZ;554;82090000;;0
2025 New Combination;New Zealand;NZ;554;39229000;;0
2025 New Combination;New Zealand;NZ;554;98080080;;0
2025 New Combination;New Zealand;NZ;554;62069000;;0
2025 New Combination;New Zealand;NZ;554;90322000;;0
2025 New Combination;New Zealand;NZ;554;85285915;;0
2025 New Combination;New Zealand;NZ;554;84194000;;0
2025 New Combination;New Zealand;NZ;554;62113930;;0
2025 New Combination;New Zealand;NZ;554;52010005;;0
2025 New Combination;New Zealand;NZ;554;58063210;;0
2025 New Combination;New Zealand;NZ;554;42029291;;0
2025 New Combination;New Zealand;NZ;554;56081100;;0
2025 New Combination;New Zealand;NZ;554;85012040;;0
2025 New Combination;New Zealand;NZ;554;58089000;;0
2025 New Combination;New Zealand;NZ;554;62046311;;0
2025 New Combination;New Zealand;NZ;554;74072115;;0
2025 New Combination;New Zealand;NZ;554;59031015;;0
2025 New Combination;New Zealand;NZ;554;54026100;;0
2025 New Combination;New Zealand;NZ;554;90019040;;0
2025 New Combination;New Zealand;NZ;554;12075000;;0
2025 New Combination;New Zealand;NZ;554;34059000;;0
2025 New Combination;New Zealand;NZ;554;98170020;;0
2025 New Combination;New Zealand;NZ;554;11041910;;0
2025 New Combination;New Zealand;NZ;554;70139935;;0
2025 New Combination;New Zealand;NZ;554;84361000;;0
2025 New Combination;New Zealand;NZ;554;84663080;;0
2025 New Combination;New Zealand;NZ;554;48239086;;0
2025 New Combination;New Zealand;NZ;554;85168040;;0
2025 New Combination;New Zealand;NZ;554;44188100;;0
2025 New Combination;New Zealand;NZ;554;84261900;;0
2025 New Combination;New Zealand;NZ;554;85045040;;0
2025 New Combination;New Zealand;NZ;554;48115960;;0
2025 New Combination;New Zealand;NZ;554;85353000;;0
2025 New Combination;New Zealand;NZ;554;90189010;;0
2025 New Combination;New Zealand;NZ;554;84502000;;0
2025 New Combination;New Zealand;NZ;554;61171010;;0
2025 New Combination;New Zealand;NZ;554;56021090;;0
2025 New Combination;New Zealand;NZ;554;61113030;;0
2025 New Combination;New Zealand;NZ;554;21069039;;0
2025 New Combination;New Zealand;NZ;554;39269094;;0
2025 New Combination;New Zealand;NZ;554;90269040;;0
2025 New Combination;New Zealand;NZ;554;25232100;;0
2025 New Combination;New Zealand;NZ;554;90251940;;0
2025 New Combination;New Zealand;NZ;554;55121900;;0
2025 New Combination;New Zealand;NZ;554;85043400;;0
2025 New Combination;New Zealand;NZ;554;72224060;;0
2025 New Combination;New Zealand;NZ;554;85141900;;0
2025 New Combination;New Zealand;NZ;554;73144930;;0
2025 New Combination;New Zealand;NZ;554;84531000;;0
2025 New Combination;New Zealand;NZ;554;03045200;;0
2025 New Combination;New Zealand;NZ;554;85433020;;0
2025 New Combination;New Zealand;NZ;554;84291100;;0
2025 New Combination;New Zealand;NZ;554;85437020;;0
2025 New Combination;New Zealand;NZ;554;68042210;;0
2025 New Combination;New Zealand;NZ;554;62029069;;0
2025 New Combination;New Zealand;NZ;554;98010030;;0
2025 New Combination;New Zealand;NZ;554;69120048;;0
2025 New Combination;New Zealand;NZ;554;12051000;;0
2025 New Combination;New Zealand;NZ;554;94054282;;0
2025 New Combination;New Zealand;NZ;554;96190064;;0
2025 New Combination;New Zealand;NZ;554;84669315;;0
2025 New Combination;New Zealand;NZ;554;82119150;;0
2025 New Combination;New Zealand;NZ;554;82119140;;0
2025 New Combination;New Zealand;NZ;554;44121005;;0
2025 New Combination;New Zealand;NZ;554;71132050;;0
2025 New Combination;New Zealand;NZ;554;84662080;;0
2025 New Combination;New Zealand;NZ;554;34024290;;0
2025 New Combination;New Zealand;NZ;554;64039940;;0
2025 New Combination;New Zealand;NZ;554;64061090;;0
2025 New Combination;New Zealand;NZ;554;63079040;;0
2025 New Combination;New Zealand;NZ;554;29051120;;0
2025 New Combination;New Zealand;NZ;554;39249020;;0
2025 New Combination;New Zealand;NZ;554;62023080;;0
2025 New Combination;New Zealand;NZ;554;51113090;;0
2025 New Combination;New Zealand;NZ;554;84073448;;0
2025 New Combination;New Zealand;NZ;554;63071010;;0
2025 New Combination;New Zealand;NZ;554;85285950;;0
2025 New Combination;New Zealand;NZ;554;62046303;;0
2025 New Combination;New Zealand;NZ;554;57024120;;0
2025 New Combination;New Zealand;NZ;554;87089916;;0
2025 New Combination;New Zealand;NZ;554;94053900;;0
2025 New Combination;New Zealand;NZ;554;03047150;;0
2025 New Combination;New Zealand;NZ;554;70101000;;0
2025 New Combination;New Zealand;NZ;554;82071960;;0
2025 New Combination;New Zealand;NZ;554;06022000;;0
2025 New Combination;New Zealand;NZ;554;29121200;;0
2025 New Combination;New Zealand;NZ;554;62031190;;0
2025 New Combination;New Zealand;NZ;554;94038200;;0
2025 New Combination;New Zealand;NZ;554;98100075;;0
2025 New Combination;New Zealand;NZ;554;56039430;;0
2025 New Combination;New Zealand;NZ;554;97040000;;0
2025 New Combination;New Zealand;NZ;554;44032201;;0
2025 New Combination;New Zealand;NZ;554;62143000;;0
2025 New Combination;New Zealand;NZ;554;73072300;;0
2025 New Combination;New Zealand;NZ;554;22089075;;0
2025 New Combination;New Zealand;NZ;554;84743100;;0
2025 New Combination;New Zealand;NZ;554;84244190;;0
2025 New Combination;New Zealand;NZ;554;85023900;;0
2025 New Combination;New Zealand;NZ;554;33042000;;0
2025 New Combination;New Zealand;NZ;554;73072110;;0
2025 New Combination;New Zealand;NZ;554;64035930;;0
2025 New Combination;New Zealand;NZ;554;03091005;;0
2025 New Combination;New Zealand;NZ;554;84304100;;0
2025 New Combination;New Zealand;NZ;554;40029900;;0
2025 New Combination;New Zealand;NZ;554;84304980;;0
2025 New Combination;New Zealand;NZ;554;56039200;;0
2025 New Combination;New Zealand;NZ;554;63059000;;0
2025 New Combination;New Zealand;NZ;554;76151030;;0
2025 New Combination;New Zealand;NZ;554;94055030;;0
2025 New Combination;New Zealand;NZ;554;85014050;;0
2025 New Combination;New Zealand;NZ;554;85321000;;0
2025 New Combination;New Zealand;NZ;554;94036040;;0
2025 New Combination;New Zealand;NZ;554;43040000;;0
2025 New Combination;New Zealand;NZ;554;54071000;;0
2025 New Combination;New Zealand;NZ;554;85333900;;0
2025 New Combination;New Zealand;NZ;554;33074900;;0
2025 New Combination;New Zealand;NZ;554;87085091;;0
2025 New Combination;New Zealand;NZ;554;29061310;;0
2025 New Combination;New Zealand;NZ;554;65040090;;0
2025 New Combination;New Zealand;NZ;554;62046115;;0
2025 New Combination;New Zealand;NZ;554;57011016;;0
2025 New Combination;New Zealand;NZ;554;82076000;;0
2025 New Combination;New Zealand;NZ;554;84242090;;0
2025 New Combination;New Zealand;NZ;554;84581900;;0
2025 New Combination;New Zealand;NZ;554;87169010;;0
2025 New Combination;New Zealand;NZ;554;44111230;;0
2025 New Combination;New Zealand;NZ;554;69131010;;0
2025 New Combination;New Zealand;NZ;554;85258200;;0
2025 New Combination;New Zealand;NZ;554;62034207;;0
2025 New Combination;New Zealand;NZ;554;73121050;;0
2025 New Combination;New Zealand;NZ;554;73121030;;0
2025 New Combination;New Zealand;NZ;554;61019005;;0
2025 New Combination;New Zealand;NZ;554;84603100;;0
2025 New Combination;New Zealand;NZ;554;85329000;;0
2025 New Combination;New Zealand;NZ;554;38089995;;0
2025 New Combination;New Zealand;NZ;554;40169905;;0
2025 New Combination;New Zealand;NZ;554;73044160;;0
2025 New Combination;New Zealand;NZ;554;85158000;;0
2025 New Combination;New Zealand;NZ;554;73082000;;0
2025 New Combination;New Zealand;NZ;554;44201100;;0
2025 New Combination;New Zealand;NZ;554;62024020;;0
2025 New Combination;New Zealand;NZ;554;73049070;;0
2025 New Combination;New Zealand;NZ;554;94051960;;0
2025 New Combination;New Zealand;NZ;554;22042981;;0
2025 New Combination;New Zealand;NZ;554;86072110;;0
2025 New Combination;New Zealand;NZ;554;62024075;;0
2025 New Combination;Nicaragua;NI;558;87084011;;0
2025 New Combination;Nicaragua;NI;558;85371091;;0
2025 New Combination;Nicaragua;NI;558;84812000;;0
2025 New Combination;Nicaragua;NI;558;61031030;;0
2025 New Combination;Nicaragua;NI;558;84831050;;0
2025 New Combination;Nicaragua;NI;558;62111110;;0
2025 New Combination;Nicaragua;NI;558;40093100;;0
2025 New Combination;Nicaragua;NI;558;20079940;;0
2025 New Combination;Nicaragua;NI;558;84439920;;0
2025 New Combination;Nicaragua;NI;558;85258930;;0
2025 New Combination;Nicaragua;NI;558;62014045;;0
2025 New Combination;Nicaragua;NI;558;64041939;;0
2025 New Combination;Nicaragua;NI;558;24022080;;0
2025 New Combination;Nicaragua;NI;558;96062160;;0
2025 New Combination;Nicaragua;NI;558;53050000;;0
2025 New Combination;Nicaragua;NI;558;39259000;;0
2025 New Combination;Nicaragua;NI;558;73239300;;0
2025 New Combination;Nicaragua;NI;558;16056300;;0
2025 New Combination;Nicaragua;NI;558;82159930;;0
2025 New Combination;Nicaragua;NI;558;85444290;;0
2025 New Combination;Nicaragua;NI;558;42032908;;0
2025 New Combination;Nicaragua;NI;558;48192000;;0
2025 New Combination;Nicaragua;NI;558;42022235;;0
2025 New Combination;Nicaragua;NI;558;11029060;;0
2025 New Combination;Nicaragua;NI;558;60063200;;0
2025 New Combination;Nicaragua;NI;558;62105055;;0
2025 New Combination;Nicaragua;NI;558;61152100;;0
2025 New Combination;Nicaragua;NI;558;94039920;;0
2025 New Combination;Nicaragua;NI;558;38089450;;0
2025 New Combination;Nicaragua;NI;558;44185000;;0
2025 New Combination;Nicaragua;NI;558;11081200;;0
2025 New Combination;Nicaragua;NI;558;20081990;;0
2025 New Combination;Nicaragua;NI;558;21012090;;0
2025 New Combination;Nicaragua;NI;558;42022215;;0
2025 New Combination;Nicaragua;NI;558;62045330;;0
2025 New Combination;Nicaragua;NI;558;97053100;;0
2025 New Combination;Nicaragua;NI;558;03022901;;0
2025 New Combination;Nicaragua;NI;558;40012100;;0
2025 New Combination;Nicaragua;NI;558;82073060;;0
2025 New Combination;Nicaragua;NI;558;52113200;;0
2025 New Combination;Nicaragua;NI;558;62044910;;0
2025 New Combination;Nicaragua;NI;558;84715001;;0
2025 New Combination;Nicaragua;NI;558;42031040;;0
2025 New Combination;Nicaragua;NI;558;87038000;;0
2025 New Combination;Nicaragua;NI;558;42029990;;0
2025 New Combination;Nicaragua;NI;558;74198050;;0
2025 New Combination;Nicaragua;NI;558;64039960;;0
2025 New Combination;Nicaragua;NI;558;84099150;;0
2025 New Combination;Nicaragua;NI;558;06029060;;0
2025 New Combination;Nicaragua;NI;558;20049080;;0
2025 New Combination;Nicaragua;NI;558;39269060;;0
2025 New Combination;Nicaragua;NI;558;42022950;;0
2025 New Combination;Nicaragua;NI;558;42029291;;0
2025 New Combination;Nicaragua;NI;558;55151100;;0
2025 New Combination;Nicaragua;NI;558;62093010;;0
2025 New Combination;Nicaragua;NI;558;62111210;;0
2025 New Combination;Nicaragua;NI;558;62114205;;0
2025 New Combination;Nicaragua;NI;558;62121050;;0
2025 New Combination;Nicaragua;NI;558;63079050;;0
2025 New Combination;Nicaragua;NI;558;85389081;;0
2025 New Combination;Nicaragua;NI;558;71131150;;0
2025 New Combination;Nicaragua;NI;558;84821050;;0
2025 New Combination;Nicaragua;NI;558;84669150;;0
2025 New Combination;Nicaragua;NI;558;79020000;;0
2025 New Combination;Nicaragua;NI;558;58079005;;0
2025 New Combination;Nicaragua;NI;558;12024215;;0
2025 New Combination;Nicaragua;NI;558;98010026;;0
2025 New Combination;Nicaragua;NI;558;11062090;;0
2025 New Combination;Nicaragua;NI;558;70181050;;0
2025 New Combination;Nicaragua;NI;558;10039040;;0
2025 New Combination;Nicaragua;NI;558;40101290;;0
2025 New Combination;Nicaragua;NI;558;44189991;;0
2025 New Combination;Nicaragua;NI;558;44149000;;0
2025 New Combination;Nicaragua;NI;558;02102000;;0
2025 New Combination;Nicaragua;NI;558;39012050;;0
2025 New Combination;Nicaragua;NI;558;09019010;;0
2025 New Combination;Nicaragua;NI;558;65070000;;0
2025 New Combination;Nicaragua;NI;558;65050004;;0
2025 New Combination;Nicaragua;NI;558;61069030;;0
2025 New Combination;Nicaragua;NI;558;15089000;;0
2025 New Combination;Nicaragua;NI;558;39235000;;0
2025 New Combination;Nicaragua;NI;558;09109940;;0
2025 New Combination;Nicaragua;NI;558;03069500;;0
2025 New Combination;Nicaragua;NI;558;58063930;;0
2025 New Combination;Nicaragua;NI;558;64059090;;0
2025 New Combination;Nicaragua;NI;558;61124100;;0
2025 New Combination;Nicaragua;NI;558;65050080;;0
2025 New Combination;Nicaragua;NI;558;63069010;;0
2025 New Combination;Nicaragua;NI;558;48194000;;0
2025 New Combination;Nicaragua;NI;558;62102050;;0
2025 New Combination;Nicaragua;NI;558;40159000;;0
2025 New Combination;Nicaragua;NI;558;19019065;;0
2025 New Combination;Nicaragua;NI;558;87082925;;0
2025 New Combination;Nicaragua;NI;558;62104055;;0
2025 New Combination;Nicaragua;NI;558;07149039;;0
2025 New Combination;Nicaragua;NI;558;85429000;;0
2025 New Combination;Nicaragua;NI;558;64039975;;0
2025 New Combination;Nicaragua;NI;558;61021000;;0
2025 New Combination;Nicaragua;NI;558;39249056;;0
2025 New Combination;Nicaragua;NI;558;87089375;;0
2025 New Combination;Nicaragua;NI;558;84713001;;0
2025 New Combination;Nicaragua;NI;558;62044950;;0
2025 New Combination;Nicaragua;NI;558;61044100;;0
2025 New Combination;Nicaragua;NI;558;62034375;;0
2025 New Combination;Nicaragua;NI;558;54023360;;0
2025 New Combination;Nicaragua;NI;558;17019910;;0
2025 New Combination;Nicaragua;NI;558;46021980;;0
2025 New Combination;Nicaragua;NI;558;85441100;;0
2025 New Combination;Nicaragua;NI;558;61159690;;0
2025 New Combination;Nicaragua;NI;558;71129201;;0
2025 New Combination;Nicaragua;NI;558;54025210;;0
2025 New Combination;Nicaragua;NI;558;74032100;;0
2025 New Combination;Nicaragua;NI;558;62046215;;0
2025 New Combination;Nicaragua;NI;558;96071900;;0
2025 New Combination;Nicaragua;NI;558;61062010;;0
2025 New Combination;Nicaragua;NI;558;55081000;;0
2025 New Combination;Nicaragua;NI;558;12119089;;0
2025 New Combination;Nicaragua;NI;558;39191020;;0
2025 New Combination;Nicaragua;NI;558;55132100;;0
2025 New Combination;Nicaragua;NI;558;94029000;;0
2025 New Combination;Nicaragua;NI;558;68071000;;0
2025 New Combination;Niger;NE;562;59100090;;0
2025 New Combination;Niger;NE;562;40101250;;0
2025 New Combination;Niger;NE;562;84749000;;0
2025 New Combination;Niger;NE;562;84189980;;0
2025 New Combination;Niger;NE;562;97053100;;0
2025 New Combination;Niger;NE;562;94036080;;0
2025 New Combination;Niger;NE;562;40103160;;0
2025 New Combination;Niger;NE;562;88062200;;0
2025 New Combination;Niger;NE;562;84822000;;0
2025 New Combination;Niger;NE;562;83024190;;0
2025 New Combination;Niger;NE;562;36035000;;0
2025 New Combination;Niger;NE;562;85446040;;0
2025 New Combination;Niger;NE;562;84833080;;0
2025 New Combination;Niger;NE;562;84329000;;0
2025 New Combination;Niger;NE;562;12119089;;0
2025 New Combination;Niger;NE;562;82041100;;0
2025 New Combination;Niger;NE;562;84672900;;0
2025 New Combination;Niger;NE;562;39173100;;0
2025 New Combination;Niger;NE;562;85176900;;0
2025 New Combination;Niger;NE;562;95030000;;0
2025 New Combination;Niger;NE;562;85258950;;0
2025 New Combination;Niger;NE;562;85015280;;0
2025 New Combination;Niger;NE;562;97012100;;0
2025 New Combination;Niger;NE;562;84714900;;0
2025 New Combination;Niger;NE;562;29062100;;0
2025 New Combination;Niger;NE;562;85291091;;0
2025 New Combination;Niger;NE;562;38249993;;0
2025 New Combination;Niger;NE;562;83082060;;0
2025 New Combination;Niger;NE;562;85111000;;0
2025 New Combination;Niger;NE;562;32149050;;0
2025 New Combination;Niger;NE;562;90211000;;0
2025 New Combination;Niger;NE;562;85182100;;0
2025 New Combination;Niger;NE;562;84198995;;0
2025 New Combination;Niger;NE;562;39019010;;0
2025 New Combination;Niger;NE;562;70200030;;0
2025 New Combination;Niger;NE;562;98170060;;0
2025 New Combination;Niger;NE;562;42022190;;0
2025 New Combination;Niger;NE;562;84219901;;0
2025 New Combination;Niger;NE;562;39199050;;0
2025 New Combination;Niger;NE;562;87141000;;0
2025 New Combination;Niger;NE;562;12089000;;0
2025 New Combination;Niger;NE;562;83089090;;0
2025 New Combination;Niger;NE;562;73181600;;0
2025 New Combination;Niger;NE;562;33012951;;0
2025 New Combination;Niger;NE;562;94019935;;0
2025 New Combination;Niger;NE;562;90319091;;0
2025 New Combination;Niger;NE;562;12079100;;0
2025 New Combination;Niger;NE;562;97053900;;0
2025 New Combination;Niger;NE;562;68151900;;0
2025 New Combination;Niger;NE;562;39232100;;0
2025 New Combination;Niger;NE;562;32064960;;0
2025 New Combination;Niger;NE;562;61101210;;0
2025 New Combination;Niger;NE;562;71179090;;0
2025 New Combination;Niger;NE;562;51121920;;0
2025 New Combination;Niger;NE;562;70199011;;0
2025 New Combination;Nigeria;NG;566;65050001;;0
2025 New Combination;Nigeria;NG;566;62046180;;0
2025 New Combination;Nigeria;NG;566;98120020;;0
2025 New Combination;Nigeria;NG;566;38210000;;0
2025 New Combination;Nigeria;NG;566;20055120;;0
2025 New Combination;Nigeria;NG;566;85013120;;0
2025 New Combination;Nigeria;NG;566;07102237;;0
2025 New Combination;Nigeria;NG;566;90159001;;0
2025 New Combination;Nigeria;NG;566;81042000;;0
2025 New Combination;Nigeria;NG;566;39264000;;0
2025 New Combination;Nigeria;NG;566;84716090;;0
2025 New Combination;Nigeria;NG;566;71023900;;0
2025 New Combination;Nigeria;NG;566;88072000;;0
2025 New Combination;Nigeria;NG;566;39269040;;0
2025 New Combination;Nigeria;NG;566;61171060;;0
2025 New Combination;Nigeria;NG;566;48171000;;0
2025 New Combination;Nigeria;NG;566;61130010;;0
2025 New Combination;Nigeria;NG;566;65050004;;0
2025 New Combination;Nigeria;NG;566;84071000;;0
2025 New Combination;Nigeria;NG;566;11029025;;0
2025 New Combination;Nigeria;NG;566;56013000;;0
2025 New Combination;Nigeria;NG;566;73089095;;0
2025 New Combination;Nigeria;NG;566;61089990;;0
2025 New Combination;Nigeria;NG;566;10061000;;0
2025 New Combination;Nigeria;NG;566;85234950;;0
2025 New Combination;Nigeria;NG;566;39162000;;0
2025 New Combination;Nigeria;NG;566;19049001;;0
2025 New Combination;Nigeria;NG;566;03091090;;0
2025 New Combination;Nigeria;NG;566;65069100;;0
2025 New Combination;Nigeria;NG;566;61089950;;0
2025 New Combination;Nigeria;NG;566;49070000;;0
2025 New Combination;Nigeria;NG;566;38151900;;0
2025 New Combination;Nigeria;NG;566;64052090;;0
2025 New Combination;Nigeria;NG;566;62079130;;0
2025 New Combination;Nigeria;NG;566;92029040;;0
2025 New Combination;Nigeria;NG;566;08094020;;0
2025 New Combination;Nigeria;NG;566;07133440;;0
2025 New Combination;Nigeria;NG;566;84229091;;0
2025 New Combination;Nigeria;NG;566;13023200;;0
2025 New Combination;Nigeria;NG;566;90303901;;0
2025 New Combination;Nigeria;NG;566;25081000;;0
2025 New Combination;Nigeria;NG;566;07131040;;0
2025 New Combination;Nigeria;NG;566;64039190;;0
2025 New Combination;Nigeria;NG;566;17029090;;0
2025 New Combination;Nigeria;NG;566;85389081;;0
2025 New Combination;Nigeria;NG;566;10064000;;0
2025 New Combination;Nigeria;NG;566;62061000;;0
2025 New Combination;Nigeria;NG;566;09041100;;0
2025 New Combination;Nigeria;NG;566;64029916;;0
2025 New Combination;Nigeria;NG;566;90262040;;0
2025 New Combination;Nigeria;NG;566;98010025;;0
2025 New Combination;Nigeria;NG;566;87089981;;0
2025 New Combination;Nigeria;NG;566;58042910;;0
2025 New Combination;Nigeria;NG;566;08029998;;0
2025 New Combination;Nigeria;NG;566;39251000;;0
2025 New Combination;Nigeria;NG;566;27109945;;0
2025 New Combination;Nigeria;NG;566;84831030;;0
2025 New Combination;Nigeria;NG;566;49119110;;0
2025 New Combination;Nigeria;NG;566;27101245;;0
2025 New Combination;Nigeria;NG;566;82055980;;0
2025 New Combination;Nigeria;NG;566;81082000;;0
2025 New Combination;Nigeria;NG;566;58101000;;0
2025 New Combination;Nigeria;NG;566;84198995;;0
2025 New Combination;Nigeria;NG;566;30029010;;0
2025 New Combination;Nigeria;NG;566;70189050;;0
2025 New Combination;Nigeria;NG;566;84733051;;0
2025 New Combination;Nigeria;NG;566;52085210;;0
2025 New Combination;Nigeria;NG;566;09109905;;0
2025 New Combination;Nigeria;NG;566;85114000;;0
2025 New Combination;Nigeria;NG;566;62045940;;0
2025 New Combination;Nigeria;NG;566;21012020;;0
2025 New Combination;Nigeria;NG;566;42022950;;0
2025 New Combination;Nigeria;NG;566;62059040;;0
2025 New Combination;Nigeria;NG;566;85013160;;0
2025 New Combination;Nigeria;NG;566;98010020;;0
2025 New Combination;Nigeria;NG;566;12040000;;0
2025 New Combination;Nigeria;NG;566;62032210;;0
2025 New Combination;Nigeria;NG;566;11031100;;0
2025 New Combination;Nigeria;NG;566;90278980;;0
2025 New Combination;Nigeria;NG;566;76020000;;0
2025 New Combination;Nigeria;NG;566;07143020;;0
2025 New Combination;Nigeria;NG;566;83062900;;0
2025 New Combination;Nigeria;NG;566;61079100;;0
2025 New Combination;Nigeria;NG;566;63023130;;0
2025 New Combination;Nigeria;NG;566;63024020;;0
2025 New Combination;Nigeria;NG;566;62089200;;0
2025 New Combination;Nigeria;NG;566;63039900;;0
2025 New Combination;Nigeria;NG;566;61041320;;0
2025 New Combination;Nigeria;NG;566;63031921;;0
2025 New Combination;Nigeria;NG;566;58063210;;0
2025 New Combination;Nigeria;NG;566;94016120;;0
2025 New Combination;Nigeria;NG;566;90181995;;0
2025 New Combination;Nigeria;NG;566;62089980;;0
2025 New Combination;Nigeria;NG;566;94016980;;0
2025 New Combination;Nigeria;NG;566;62123000;;0
2025 New Combination;Nigeria;NG;566;50072000;;0
2025 New Combination;Nigeria;NG;566;64052030;;0
2025 New Combination;Nigeria;NG;566;90271060;;0
2025 New Combination;Nigeria;NG;566;85030065;;0
2025 New Combination;Nigeria;NG;566;39232100;;0
2025 New Combination;Nigeria;NG;566;94035090;;0
2025 New Combination;Nigeria;NG;566;61112060;;0
2025 New Combination;Nigeria;NG;566;34012000;;0
2025 New Combination;Nigeria;NG;566;20081985;;0
2025 New Combination;Nigeria;NG;566;42032950;;0
2025 New Combination;Nigeria;NG;566;85171300;;0
2025 New Combination;Nigeria;NG;566;85030095;;0
2025 New Combination;Nigeria;NG;566;90269060;;0
2025 New Combination;Nigeria;NG;566;76151030;;0
2025 New Combination;Nigeria;NG;566;30049092;;0
2025 New Combination;Nigeria;NG;566;63026000;;0
2025 New Combination;Nigeria;NG;566;60063400;;0
2025 New Combination;Nigeria;NG;566;52041900;;0
2025 New Combination;Nigeria;NG;566;55151200;;0
2025 New Combination;Nigeria;NG;566;85437095;;0
2025 New Combination;Nigeria;NG;566;39211350;;0
2025 New Combination;Nigeria;NG;566;25084001;;0
2025 New Combination;Nigeria;NG;566;52081300;;0
2025 New Combination;Nigeria;NG;566;44199091;;0
2025 New Combination;Nigeria;NG;566;84806000;;0
2025 New Combination;Nigeria;NG;566;83061000;;0
2025 New Combination;Nigeria;NG;566;94054184;;0
2025 New Combination;Nigeria;NG;566;62041940;;0
2025 New Combination;Nigeria;NG;566;62053020;;0
2025 New Combination;Nigeria;NG;566;62114305;;0
2025 New Combination;Nigeria;NG;566;39253010;;0
2025 New Combination;Nigeria;NG;566;60019100;;0
2025 New Combination;Nigeria;NG;566;58062000;;0
2025 New Combination;Nigeria;NG;566;90269020;;0
2025 New Combination;Nigeria;NG;566;94055040;;0
2025 New Combination;Nigeria;NG;566;52093900;;0
2025 New Combination;Nigeria;NG;566;20089710;;0
2025 New Combination;Nigeria;NG;566;61099010;;0
2025 New Combination;Nigeria;NG;566;20081950;;0
2025 New Combination;Nigeria;NG;566;12024260;;0
2025 New Combination;Nigeria;NG;566;62014075;;0
2025 New Combination;Nigeria;NG;566;85184020;;0
2025 New Combination;Nigeria;NG;566;42050010;;0
2025 New Combination;Nigeria;NG;566;61112040;;0
2025 New Combination;Nigeria;NG;566;27101215;;0
2025 New Combination;Nigeria;NG;566;03054200;;0
2025 New Combination;Nigeria;NG;566;42022240;;0
2025 New Combination;Nigeria;NG;566;62046311;;0
2025 New Combination;Nigeria;NG;566;39262090;;0
2025 New Combination;Nigeria;NG;566;42029297;;0
2025 New Combination;Nigeria;NG;566;62019069;;0
2025 New Combination;Nigeria;NG;566;62033150;;0
2025 New Combination;Nigeria;NG;566;85030020;;0
2025 New Combination;Nigeria;NG;566;13019091;;0
2025 New Combination;Nigeria;NG;566;64021200;;0
2025 New Combination;Nigeria;NG;566;42029910;;0
2025 New Combination;Nigeria;NG;566;98100030;;0
2025 New Combination;Nigeria;NG;566;84439925;;0
2025 New Combination;Nigeria;NG;566;42029110;;0
2025 New Combination;Niue;NI;570;85285200;;0
2025 New Combination;Norway;NO;578;85437020;;0
2025 New Combination;Norway;NO;578;76149020;;0
2025 New Combination;Norway;NO;578;39231020;;0
2025 New Combination;Norway;NO;578;83112000;;0
2025 New Combination;Norway;NO;578;94055040;;0
2025 New Combination;Norway;NO;578;51130000;;0
2025 New Combination;Norway;NO;578;84418000;;0
2025 New Combination;Norway;NO;578;90329021;;0
2025 New Combination;Norway;NO;578;62034245;;0
2025 New Combination;Norway;NO;578;29242901;;0
2025 New Combination;Norway;NO;578;62034160;;0
2025 New Combination;Norway;NO;578;90279084;;0
2025 New Combination;Norway;NO;578;62033190;;0
2025 New Combination;Norway;NO;578;62029069;;0
2025 New Combination;Norway;NO;578;59070025;;0
2025 New Combination;Norway;NO;578;42023950;;0
