hs_8digit;rate_type;import_origin;exception_type;effective_date;end_date;source
85234920;country_surcharge_251;FRA;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234930;country_surcharge_251;FRA;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234940;country_surcharge_251;FRA;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234950;country_surcharge_251;FRA;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97012100;country_surcharge_251;FRA;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97019900;country_surcharge_251;FRA;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37011000;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37012000;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37013000;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019100;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019930;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019960;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37050000;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37061030;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37061060;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37069000;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49011000;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49019100;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49019900;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49021000;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49029010;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49029020;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119110;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119115;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119120;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119130;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119140;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232100;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232910;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232920;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232930;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232940;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232950;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232960;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232970;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232980;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232990;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234100;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234920;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234930;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234940;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234950;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97012100;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97019900;country_surcharge_276;DEU;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37011000;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37012000;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37013000;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019100;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019930;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019960;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37050000;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37061030;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37061060;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37069000;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49011000;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49019100;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49019900;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49021000;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49029010;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49029020;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119110;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119115;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119120;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119130;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119140;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232100;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232910;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232920;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232930;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232940;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232950;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232960;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232970;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232980;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232990;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234100;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234920;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234930;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234940;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234950;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97012100;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97019900;country_surcharge_246;FIN;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37011000;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37012000;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37013000;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019100;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019930;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37019960;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37050000;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37061030;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37061060;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
37069000;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49011000;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49019100;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49019900;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49021000;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49029010;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49029020;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119110;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119115;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119120;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119130;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
49119140;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232100;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232910;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232920;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232930;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232940;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232950;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232960;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232970;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232980;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85232990;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234100;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234920;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234930;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234940;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
85234950;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97012100;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
97019900;country_surcharge_528;NLD;surcharge_exception;2025-01-01;;IEEPA statutory exemption
01061991;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
01063901;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
05100040;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
06021000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
06031901;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
12119089;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
12122900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
13021991;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
14011000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
14012020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
15159060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
15159081;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
21022060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25041010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25041050;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25049000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25111010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25111050;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25191000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25199010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25199020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25249000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25292100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25292200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25302010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25302020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25309010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25309020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
25309080;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26020000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26040000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26050000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26060000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26080000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26090000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26100000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26110030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26110060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26122000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26139000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26140030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26140060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26159030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26159060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26161000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26171000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
26209950;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28012000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28048000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28049000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28051910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28051990;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28053000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28111100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28111910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28112910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28112920;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28139010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28161000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28164010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28164020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28170000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28181010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28181020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28182000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28201000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28211000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28212000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28220000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28230000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28254000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28256000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28258000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28259015;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28259030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28259090;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28261200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28263000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28269090;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28273100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28273945;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28273960;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28275951;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28332400;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28332700;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28332910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28332945;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28332951;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28342100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28342920;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28342951;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28366000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28369100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28369200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28369910;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28369950;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28418000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28419020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28461000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28469080;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28492010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28492020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
28499030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
32061100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
32061900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
33011951;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
36069030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
40011000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
40012100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
40012200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
40012900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
40013000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44034100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44034200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44034902;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072200;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072301;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072500;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072600;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072700;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072800;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44072902;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44083101;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44083902;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092205;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092210;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092225;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092240;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092250;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092260;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092265;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44092290;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123106;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123126;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123142;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123145;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123148;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123152;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123161;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44123192;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44124100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44125110;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44125131;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44125141;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44125151;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44129106;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44129110;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44129131;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44129141;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
44129151;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45011000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45019020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45019040;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45020000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45031020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45031030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45031040;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45031060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45039020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45039040;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45039060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45041010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45041020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45041030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45041040;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45041045;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45041047;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45041050;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
45049000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46012240;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46012280;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46012290;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46012940;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46019301;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46019305;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46019320;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46021205;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46021214;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46021216;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46021223;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46021225;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46021235;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
46021245;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50040000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50050000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50060010;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50060090;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50071030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50071060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50072000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
50079030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71011030;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71011060;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71021000;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71023100;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71023900;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71031020;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
71031040;arg_ieepa_deal;ARG;country_exception;2099-01-01;;Argentina Annex 2A
